playersID,teamID,Ability,Character_Level,Grenade,KDA,Lightlevel,Melee,Super,assists,avg_score_per_life,deaths,efficiency,kills,score,Auto Rifle,Fusion Rifle,Grenade Launcher,Hand Cannon,Linear Fusion Rifle,Pulse Rifle,Rocket Launcher,Scout Rifle,Shotgun,Sidearm,Sniper Rifle,Submachine Gun,Sword,Trace Rifle,weapon_kills,Pro Auto Rifle,Pro Fusion Rifle,Pro Grenade Launcher,Pro Hand Cannon,Pro Linear Fusion Rifle,Pro Pulse Rifle,Pro Rocket Launcher,Pro Scout Rifle,Pro Shotgun,Pro Sidearm,Pro Sniper Rifle,Pro Submachine Gun,Pro Sword,Pro Trace Rifle
2305843009260336067,2305843009260336067230584300926399941823058430092641983692305843009269590218,0.0,20.0,0.1111111111111111,2.957716049382716,304.1111111111111,0.1111111111111111,0.0,4.666666666666667,0.9749287749287748,4.777777777777778,3.8218694885361546,6.444444444444445,3.888888888888889,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1666666666666665,0.0,3.5,0.0,0.0,0.0,0.0,14.666666666666666,0.4772727272727273,0.0,0.0,0.0,0.0,0.0,0.13636363636363638,0.14772727272727273,0.0,0.23863636363636365,0.0,0.0,0.0,0.0
2305843009260336470,2305843009260336470230584300926045671923058430092618569922305843009265514164,0.0,20.0,0.25,5.555555555555555,300.0,0.125,0.75,2.75,2.2958333333333334,3.625,6.159722222222222,8.75,7.125,4.0,3.857142857142857,0.0,3.875,0.0,0.0,0.0,2.517857142857143,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.2807017543859649,0.2706766917293233,0.0,0.2719298245614035,0.0,0.0,0.0,0.17669172932330826,0.0,0.0,0.0,0.0,0.0,0.0
2305843009260340932,2305843009260340932230584300926161232223058430092616591372305843009262792083,0.0,20.0,0.0,1.6308947425123894,303.0,0.6,0.7000000000000001,3.8000000000000003,2.3115773115773117,12.200000000000001,1.8004740357681537,16.2,28.300000000000004,6.75,0.0,1.0,0.0,0.0,0.0,0.0,4.6,2.6666666666666665,4.0,2.0,6.0,0.0,0.0,27.016666666666666,0.2498457742134485,0.0,0.03701418877236274,0.0,0.0,0.0,0.0,0.1702652683528686,0.0987045033929673,0.14805675508945096,0.07402837754472548,0.22208513263417645,0.0,0.0
2305843009260341676,2305843009260341676230584300926644509623058430092833558242305843009301205180,0.0,25.0,0.0,3.9240740740740736,335.0,0.1111111111111111,0.3333333333333333,2.888888888888889,2.2444444444444445,2.5555555555555554,4.65,6.4444444444444455,5.666666666666667,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,2.375,0.0,0.0,6.489285714285714,0.0,0.0,0.26417171161254815,0.0,0.0,0.0,0.0,0.3698403962575674,0.0,0.0,0.0,0.3659878921298845,0.0,0.0
2305843009260346803,2305843009260346803230584300926240647023058430092677690492305843009285177272,0.0,25.0,0.0,1.6318204365079363,335.0,0.375,0.0,1.5,0.6277777777777778,6.25,1.7651785714285715,7.375,3.75,3.075,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,0.0,0.0,10.432142857142857,0.29476206778500513,0.1437863745292708,0.19171516603902775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36973639164669636,0.0,0.0
2305843009260347087,2305843009260347087230584300926174650123058430092650487492305843009265080504,0.0,20.0,0.3333333333333333,0.44285714285714284,291.77777777777777,0.2222222222222222,0.0,1.4444444444444444,0.5015873015873016,6.333333333333333,0.5888888888888889,1.5555555555555556,3.4444444444444446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.0,0.0
2305843009260352470,2305843009260352470230584300926051921123058430092915278022305843009294788568,0.0,25.0,0.375,0.9976438492063492,334.0,0.25,0.0,2.0,0.5364087301587301,6.25,1.1706349206349207,4.0,3.25,4.833333333333333,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,17.833333333333332,0.27102803738317754,0.0,0.05607476635514019,0.0,0.0,0.05607476635514019,0.05607476635514019,0.22429906542056077,0.0,0.0,0.0,0.33644859813084116,0.0,0.0
2305843009260355161,2305843009260355161230584300926085622923058430092622849732305843009283965949,0.0,20.0,0.11111111111111112,4.5625,303.5555555555556,0.0,0.7777777777777778,2.4444444444444446,2.141975308641975,3.0,5.273148148148149,6.555555555555556,5.111111111111111,4.6,0.0,0.0,1.5,0.0,12.0,0.0,3.875,0.0,0.0,1.8333333333333333,3.076923076923077,0.0,0.0,26.88525641025641,0.17109749409885314,0.0,0.0,0.05579266111919125,0.0,0.44634128895353,0.0,0.14413104122457737,0.0,0.0,0.0681910302567893,0.11444648434705897,0.0,0.0
2305843009260357397,2305843009260357397230584300926061743023058430092667335542305843009273054988,0.0,25.0,0.15384615384615385,0.4329212454212454,317.7692307692308,0.4615384615384615,0.3076923076923077,0.6923076923076922,0.5863247863247864,5.846153846153846,0.5056776556776557,2.0,3.3846153846153846,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2305843009260359003,2305843009260359003230584300926089213523058430092616714782305843009261779825,0.0,20.0,0.125,0.5608134920634921,299.125,0.25,0.625,2.5,0.7981060606060606,8.125,0.708531746031746,3.75,8.75,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.5,0.0,0.0,6.928571428571429,0.20618556701030927,0.0,0.0,0.0,0.0,0.0,0.14432989690721648,0.14432989690721648,0.0,0.0,0.0,0.5051546391752577,0.0,0.0
2305843009260360664,2305843009260360664230584300926148183323058430092647497862305843009266475165,0.0,20.0,0.5,2.031825396825397,299.4,0.2,0.0,2.0,1.3164285714285715,5.3,2.3733333333333335,4.9,4.7,1.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,4.944444444444445,0.3033707865168539,0.33707865168539325,0.0,0.0,0.0,0.0,0.0,0.3595505617977528,0.0,0.0,0.0,0.0,0.0,0.0
2305843009260364178,2305843009260364178230584300926134422923058430092614076212305843009263977834,0.0,20.0,0.3333333333333333,1.3105413105413106,292.6666666666667,0.3333333333333333,0.11111111111111112,2.7777777777777777,0.8425185925185925,9.666666666666666,1.4796296296296294,4.0,4.777777777777778,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,1.0,0.0,0.0,6.1,0.26229508196721313,0.0,0.0,0.0,0.0,0.0,0.0,0.24590163934426232,0.0,0.3278688524590164,0.0,0.1639344262295082,0.0,0.0
2305843009260366010,2305843009260366010230584300926060533723058430092612160942305843009264982043,0.0,25.0,0.5555555555555556,1.2814814814814817,333.3333333333333,0.6666666666666666,0.6666666666666666,4.555555555555555,1.7615199615199617,8.555555555555555,1.574074074074074,8.11111111111111,15.777777777777779,4.166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.166666666666668,0.5102040816326531,0.0,0.0,0.12244897959183672,0.0,0.0,0.12244897959183672,0.0,0.0,0.0,0.0,0.24489795918367344,0.0,0.0
2305843009260369092,2305843009260369092230584300926175335523058430092627838752305843009270490415,0.0,20.0,0.1111111111111111,1.5484126984126982,305.0,0.0,0.0,2.5555555555555554,1.1425925925925926,4.333333333333333,1.8894179894179892,5.0,5.222222222222222,3.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.2,0.0,5.7555555555555555,0.5598455598455598,0.0,0.0,0.0,0.0,0.0,0.0,0.23166023166023164,0.0,0.0,0.0,0.0,0.2084942084942085,0.0
2305843009260370533,2305843009260370533230584300926211272723058430092624213932305843009264950287,0.0,20.0,0.25,2.8266369047619047,298.5,0.0,0.375,1.375,1.665625,4.25,3.1220238095238093,6.0,4.625,3.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.733333333333333,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.3879310344827586,0.0,0.12931034482758622,0.0,0.0,0.0,0.0
2305843009260370881,2305843009260370881230584300927664871623058430092840246072305843009299874052,0.0,25.0,0.125,3.1708333333333334,333.0,0.75,0.875,3.5,0.7113636363636363,5.375,3.751190476190476,8.125,2.375,2.875,0.0,0.0,0.0,0.0,0.0,2.5,2.25,0.0,0.0,0.0,1.75,0.0,0.0,9.375,0.30666666666666664,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.24,0.0,0.0,0.0,0.18666666666666668,0.0,0.0
2305843009260371815,2305843009260371815230584300926085344823058430092651873132305843009277869642,0.0,20.0,0.25,1.3606962481962483,304.0,0.125,0.25,5.125,2.3859375,10.0,1.627922077922078,10.375,24.875,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0
2305843009260372207,2305843009260372207230584300926048297423058430092622916042305843009266761670,0.0,20.0,0.3333333333333333,1.6551256613756613,303.1666666666667,0.08333333333333333,0.3333333333333333,2.1666666666666665,1.0797619047619047,5.5,1.9846560846560848,5.333333333333333,5.5,3.3253968253968256,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.825396825396826,0.3384491114701131,0.0,0.0,0.0,0.0,0.0,0.45799676898222935,0.2035541195476575,0.0,0.0,0.0,0.0,0.0,0.0
2305843009260374050,2305843009260374050230584300926209420323058430092628246292305843009265168534,0.0,25.0,0.125,4.3377976190476195,334.0,0.375,0.0,2.0,1.5379464285714286,3.5,4.74107142857143,7.625,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1538461538461537,2.5098039215686274,0.0,4.428571428571429,0.0,0.0,3.0,0.0,12.09222150398621,0.0,0.0,0.0,0.0,0.0,0.0,0.17811831789023522,0.2075552387740556,0.0,0.3662330719885959,0.0,0.0,0.24809337134711335,0.0
2305843009260375180,2305843009260375180230584300926283741623058430092635532192305843009265262034,0.0,25.0,0.625,1.7116815476190477,329.625,0.5,0.0,1.75,0.9699404761904764,5.0,1.9404761904761902,5.875,4.625,1.9,0.0,1.0,4.0,0.0,0.0,1.5,4.428571428571429,0.0,2.6923076923076925,1.0,3.1666666666666665,0.0,0.0,19.68754578754579,0.09650771205834742,0.0,0.05079353266228812,0.2031741306491525,0.0,0.0,0.07619029899343219,0.22494278750441882,0.0,0.13675181870616032,0.05079353266228812,0.16084618676391238,0.0,0.0
2305843009260375180,2305843009260375180230584300926355321923058430093284339972305843009336144130,0.0,25.0,0.09999999999999999,3.639305555555555,328.0,0.09999999999999999,0.0,3.0,1.446666666666667,3.3999999999999995,4.496388888888888,5.2,4.7,1.9,0.0,1.0,4.0,0.0,0.0,1.5,4.428571428571429,0.0,2.6923076923076925,1.0,3.1666666666666665,0.0,0.0,19.68754578754579,0.09650771205834742,0.0,0.05079353266228812,0.2031741306491525,0.0,0.0,0.07619029899343219,0.22494278750441882,0.0,0.13675181870616032,0.05079353266228812,0.16084618676391238,0.0,0.0
2305843009260375268,2305843009260375268230584300926111570823058430092900371222305843009291857171,0.0,20.0,0.08333333333333333,1.5267030423280425,303.8333333333333,0.0,0.0,1.25,0.5382936507936508,5.666666666666667,1.687665343915344,4.916666666666667,2.8333333333333335,2.6777777777777776,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,1.3,0.0,0.0,0.0,0.0,0.0,0.0,5.795959595959595,0.4620076681770652,0.0,0.0,0.0,0.0,0.0,0.3136981526664343,0.22429417915650054,0.0,0.0,0.0,0.0,0.0,0.0
2305843009260375398,2305843009260375398230584300926236585023058430092654280682305843009272636212,0.0,20.0,0.375,9.359375,303.0,0.0,1.25,5.0,1.1416666666666666,2.875,10.5625,16.0,3.5,6.571428571428571,0.0,0.0,1.0,0.0,0.0,4.0,4.928571428571429,0.0,0.0,1.0,0.0,0.0,0.0,17.5,0.37551020408163266,0.0,0.0,0.05714285714285714,0.0,0.0,0.22857142857142856,0.2816326530612245,0.0,0.0,0.05714285714285714,0.0,0.0,0.0
2305843009260380358,2305843009260380358230584300926053481423058430092623311172305843009264606696,0.0,20.0,1.5,4.696726190476191,294.0,0.25,0.625,3.875,1.734375,3.25,5.779166666666668,7.5,5.625,2.25,0.0,0.0,0.0,0.0,0.0,1.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,6.083333333333334,0.3698630136986301,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.4657534246575342,0.0,0.0,0.0,0.0,0.0,0.0
2305843009260382598,2305843009260382598230584300926618986423058430092861961112305843009289915912,0.0,20.0,0.25,3.5446428571428568,301.0,0.0,0.5,3.125,1.6830357142857146,3.5,4.395833333333334,6.75,5.5,2.888888888888889,1.5,5.0,0.0,0.0,0.0,1.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,13.26388888888889,0.21780104712041884,0.11308900523560209,0.3769633507853403,0.0,0.0,0.0,0.07539267015706806,0.21675392670157068,0.0,0.0,0.0,0.0,0.0,0.0
2305843009260390962,2305843009260328385230584300926039096223058430092612595312305843009279046781,0.0,20.0,0.5,2.4937301587301586,302.0,0.9,1.6000000000000003,3.2000000000000006,0.500940170940171,7.0,2.7767063492063486,11.9,3.1,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,3.272727272727273,0.0,4.7,0.0,0.0,0.0,0.0,9.401298701298701,0.0,0.0,0.0,0.0,0.15195468987429203,0.0,0.0,0.3481143804392872,0.0,0.4999309296864208,0.0,0.0,0.0,0.0
2305843009260391500,2305843009260391500230584300926116969623058430092618029862305843009263899773,0.11111111111111115,20.0,0.611111111111111,2.225044091710758,302.88888888888886,0.2222222222222223,0.8888888888888892,3.9444444444444433,0.49105963480963494,9.333333333333332,2.6204064454064455,7.166666666666668,1.6666666666666665,3.542857142857143,1.25,0.0,0.0,0.0,5.0,1.0,1.1666666666666665,0.0,2.0,0.0,0.0,0.0,0.0,13.959523809523809,0.2537949855023026,0.0895446017397237,0.0,0.0,0.0,0.3581784069588948,0.07163568139177896,0.0835749616237421,0.0,0.14327136278355793,0.0,0.0,0.0,0.0
2305843009260391527,2305843009260391527230584300926045318423058430092701042842305843009294495084,0.09090909090909093,20.0,0.18181818181818185,1.5172619047619047,304.90909090909093,0.0,0.3636363636363637,1.9090909090909096,0.9234848484848486,5.818181818181819,1.6904761904761902,5.7272727272727275,4.818181818181819,5.333333333333333,0.0,0.0,0.0,0.0,0.0,3.5,5.083333333333333,0.0,1.875,0.0,0.0,0.0,0.0,15.791666666666664,0.3377308707124011,0.0,0.0,0.0,0.0,0.0,0.22163588390501324,0.3218997361477573,0.0,0.11873350923482852,0.0,0.0,0.0,0.0
2305843009260393107,2305843009260393107230584300926062114123058430092796672012305843009285897611,0.0,20.0,0.8333333333333333,1.3235965423465428,304.8333333333333,0.3333333333333333,1.25,3.833333333333333,2.3845390720390722,8.583333333333334,1.5635267510267512,8.25,20.416666666666668,1.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,7.5,0.2,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0
2305843009260397909,2305843009260397909230584300926213932623058430092628961302305843009270450706,0.0,20.0,0.3,4.602045221934928,304.0,0.20000000000000004,1.1,7.099999999999999,0.9071125116713352,9.0,5.798827838827838,10.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.222222222222222,0.0,2.7,0.0,0.0,0.0,0.0,10.422222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.23987206823027718,0.5010660980810234,0.0,0.2590618336886994,0.0,0.0,0.0,0.0
2305843009260405738,2305843009260405738230584300926427979223058430092654026102305843009279810237,0.0,25.0,0.4444444444444444,3.157041107041107,335.0,0.3333333333333333,0.8888888888888888,4.333333333333333,0.8164021164021164,4.111111111111111,4.002136752136753,6.555555555555555,3.111111111111111,3.625,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.625,0.0,0.0,9.805555555555555,0.36968838526912184,0.0,0.15864022662889518,0.0,0.0,0.0,0.0,0.3059490084985836,0.0,0.0,0.0,0.16572237960339944,0.0,0.0
2305843009260405753,2305843009260405753230584300926229566223058430092629116322305843009263035865,0.0,20.0,0.42857142857142855,0.7036564625850339,304.7142857142857,0.14285714285714285,0.42857142857142855,1.4285714285714286,0.49861111111111117,5.928571428571429,0.834608843537415,3.0714285714285716,3.142857142857143,2.5217391304347827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521739130434783,0.45669291338582674,0.1811023622047244,0.0,0.0,0.0,0.0,0.1811023622047244,0.1811023622047244,0.0,0.0,0.0,0.0,0.0,0.0
