,Ability,Character_Class,Character_Level,Grenade,KDA,Lightlevel,Melee,Super,assists,avg_score_per_life,deaths,efficiency,kills,matchID,playersID,score
0,0.0,Titan,25,0.0,2.05555555556,0,3.0,3.0,5.0,4.1,9.0,2.33333333333,16.0,1459943405,2305843009266126020,41.0
1,0.0,Titan,25,1.0,1.83333333333,335,2.0,2.0,3.0,3.2,9.0,2.0,15.0,1459943405,2305843009283916134,32.0
2,0.0,Titan,25,0.0,1.61111111111,332,0.0,2.0,5.0,2.9,9.0,1.88888888889,12.0,1459943405,2305843009264211849,29.0
3,0.0,Hunter,25,1.0,1.2,334,0.0,0.0,2.0,1.6875,15.0,1.26666666667,17.0,1459943405,2305843009260473349,27.0
4,0.0,Titan,25,0.0,1.07692307692,334,4.0,0.0,4.0,1.9285714285714286,13.0,1.23076923077,12.0,1459943405,2305843009270239884,27.0
5,0.0,Hunter,25,1.0,1.03571428571,329,0.0,0.0,3.0,1.8,14.0,1.14285714286,13.0,1459943405,2305843009318815247,27.0
6,0.0,Warlock,25,1.0,0.653846153846,335,0.0,0.0,3.0,1.0714285714285714,13.0,0.769230769231,7.0,1459943405,2305843009265606964,15.0
7,0.0,Titan,25,0.0,0.40625,335,1.0,1.0,1.0,0.7647058823529411,16.0,0.4375,6.0,1459943405,2305843009264488479,13.0
8,0.0,Titan,20,2.0,1.17647058824,282,2.0,3.0,2.0,2.0555555555555554,17.0,1.23529411765,19.0,986171745,2305843009299644097,37.0
9,0.0,Hunter,20,0.0,2.55555555556,290,1.0,1.0,12.0,3.4,9.0,3.22222222222,17.0,986171745,2305843009301451364,34.0
10,0.0,Warlock,20,0.0,2.54545454545,302,6.0,1.0,6.0,2.75,11.0,2.81818181818,25.0,986171745,2305843009293748347,33.0
11,0.0,Warlock,20,2.0,0.833333333333,283,1.0,1.0,7.0,1.625,15.0,1.06666666667,9.0,986171745,2305843009266862468,26.0
12,0.0,Hunter,20,0.0,0.583333333333,288,0.0,0.0,1.0,1.368421052631579,18.0,0.611111111111,10.0,986171745,2305843009291907637,26.0
13,0.0,Hunter,20,0.0,1.46153846154,302,0.0,1.0,4.0,1.7857142857142858,13.0,1.61538461538,17.0,986171745,2305843009268791523,25.0
14,0.0,Warlock,20,0.0,1.44444444444,298,0.0,1.0,2.0,2.0,9.0,1.55555555556,12.0,986171745,2305843009268436695,20.0
15,0.0,Titan,20,0.0,0.261904761905,303,0.0,1.0,5.0,0.6818181818181818,21.0,0.380952380952,3.0,986171745,2305843009278397831,15.0
16,0.0,Warlock,20,0.0,2.6875,302,5.0,1.0,3.0,2.5555555555555554,8.0,2.875,20.0,986102363,2305843009293748347,23.0
17,0.0,Warlock,20,1.0,16.5,296,0.0,1.0,5.0,9.5,1.0,19.0,14.0,986102363,2305843009268436695,19.0
18,0.0,Warlock,20,0.0,1.09090909091,299,0.0,0.0,2.0,1.0833333333333333,11.0,1.18181818182,11.0,986102363,2305843009268025016,13.0
19,0.0,Hunter,20,0.0,1.1,302,0.0,1.0,4.0,1.1818181818181819,10.0,1.3,9.0,986102363,2305843009268791523,13.0
20,0.0,Hunter,20,0.0,0.566666666667,302,0.0,0.0,5.0,0.6875,15.0,0.733333333333,6.0,986102363,2305843009271485006,11.0
21,0.0,Hunter,20,0.0,1.28571428571,291,1.0,0.0,4.0,1.375,7.0,1.57142857143,7.0,986102363,2305843009301451364,11.0
22,0.0,Hunter,20,1.0,0.53125,299,0.0,1.0,3.0,0.5882352941176471,16.0,0.625,7.0,986102363,2305843009277818913,10.0
23,0.0,Warlock,20,0.0,0.5625,302,0.0,0.0,5.0,0.7777777777777778,8.0,0.875,2.0,986102363,2305843009269519848,7.0
24,0.0,Titan,20,0.0,2.75,300,2.0,3.0,7.0,4.090909090909091,10.0,3.1,24.0,985946587,2305843009262995257,45.0
25,0.0,Titan,20,0.0,2.1875,300,2.0,1.0,7.0,3.3333333333333335,8.0,2.625,14.0,985946587,2305843009301515358,30.0
26,0.0,Warlock,20,0.0,4.0,298,0.0,0.0,8.0,5.6,4.0,5.0,12.0,985946587,2305843009268436695,28.0
27,0.0,Titan,20,2.0,1.15384615385,300,0.0,2.0,2.0,1.7142857142857142,13.0,1.23076923077,14.0,985946587,2305843009261032165,24.0
28,0.0,Hunter,20,0.0,1.625,302,1.0,0.0,12.0,2.4444444444444446,8.0,2.375,7.0,985946587,2305843009268791523,22.0
29,0.0,Warlock,20,0.0,0.833333333333,305,1.0,1.0,4.0,1.3076923076923077,12.0,1.0,8.0,985946587,2305843009264785491,17.0
30,0.0,Titan,20,0.0,0.357142857143,305,2.0,0.0,2.0,0.8666666666666667,14.0,0.428571428571,4.0,985946587,2305843009270352049,13.0
31,0.0,Warlock,20,0.0,0.305555555556,297,0.0,1.0,3.0,0.5263157894736842,18.0,0.388888888889,4.0,985946587,2305843009264181662,10.0
32,0.0,Titan,20,2.0,1.66666666667,300,0.0,2.0,4.0,3.4,9.0,1.88888888889,13.0,985614279,2305843009264004457,34.0
33,0.0,Hunter,20,0.0,1.7,304,1.0,0.0,6.0,3.0,10.0,2.0,14.0,985614279,2305843009265442943,33.0
34,0.0,Titan,20,1.0,1.20833333333,273,1.0,2.0,5.0,2.5384615384615383,12.0,1.41666666667,12.0,985614279,2305843009294948945,33.0
35,0.0,Titan,20,0.0,1.65384615385,304,1.0,0.0,11.0,2.2857142857142856,13.0,2.07692307692,16.0,985614279,2305843009262995257,32.0
36,0.0,Hunter,20,1.0,2.42857142857,300,1.0,0.0,2.0,3.0,7.0,2.57142857143,16.0,985614279,2305843009268791523,24.0
37,0.0,Warlock,20,0.0,1.0,295,0.0,0.0,6.0,1.75,7.0,1.42857142857,4.0,985614279,2305843009268436695,14.0
38,0.0,Titan,20,0.0,0.4375,295,1.0,1.0,4.0,0.7647058823529411,16.0,0.5625,5.0,985614279,2305843009292324071,13.0
39,0.0,Hunter,20,0.0,0.416666666667,301,0.0,0.0,4.0,0.8461538461538461,12.0,0.583333333333,3.0,985614279,2305843009293797679,11.0
40,0.0,Warlock,25,0.0,3.5,330,0.0,1.0,5.0,5.166666666666667,5.0,4.0,15.0,1241027238,2305843009266158739,31.0
41,0.0,Titan,25,0.0,1.78571428571,331,1.0,0.0,7.0,3.625,7.0,2.28571428571,9.0,1241027238,2305843009270579093,29.0
42,0.0,Hunter,25,0.0,1.375,332,2.0,1.0,2.0,2.5555555555555554,8.0,1.5,10.0,1241027238,2305843009264853514,23.0
43,0.0,Hunter,25,2.0,0.954545454545,0,2.0,0.0,5.0,1.6666666666666667,11.0,1.18181818182,8.0,1241027238,2305843009263714230,20.0
44,0.0,Titan,25,1.0,1.16666666667,306,1.0,0.0,4.0,2.4285714285714284,6.0,1.5,5.0,1241027238,2305843009268791524,17.0
45,0.0,Warlock,21,0.0,1.125,305,0.0,0.0,4.0,1.7777777777777777,8.0,1.375,7.0,1241027238,2305843009262499376,16.0
46,0.0,Titan,25,2.0,0.944444444444,318,2.0,1.0,3.0,1.5,9.0,1.11111111111,7.0,1241027238,2305843009263326965,15.0
47,0.0,Warlock,25,1.0,0.545454545455,316,0.0,0.0,4.0,0.9166666666666666,11.0,0.727272727273,4.0,1241027238,2305843009262443812,11.0
48,0.0,Warlock,20,1.0,2.35,282,0.0,2.0,7.0,0.36363636363636365,10.0,2.7,20.0,712854471,2305843009266439428,4.0
49,0.0,Warlock,20,2.0,3.0,299,0.0,0.0,2.0,0.5714285714285714,6.0,3.16666666667,17.0,712854471,2305843009267641022,4.0
50,0.0,Titan,20,2.0,1.125,297,0.0,0.0,1.0,0.2,4.0,1.25,4.0,712854471,2305843009264515261,1.0
51,0.0,Warlock,20,0.0,0.5,288,0.0,0.0,1.0,1.0,0.0,1.0,0.0,712854471,2305843009266287694,1.0
52,0.0,Warlock,20,0.0,0.75,300,0.0,0.0,1.0,0.0,2.0,1.0,1.0,712854471,2305843009266112286,0.0
53,0.0,Hunter,20,0.0,0.3,300,1.0,0.0,0.0,0.0,10.0,0.3,3.0,712854471,2305843009266958644,0.0
54,0.0,Titan,20,0.0,0.785714285714,286,2.0,1.0,6.0,0.0,14.0,1.0,8.0,712854471,2305843009269193257,0.0
55,0.0,Hunter,20,0.0,0.529411764706,262,2.0,0.0,2.0,0.0,17.0,0.588235294118,8.0,712854471,2305843009295636279,0.0
56,0.0,Warlock,20,0.0,2.07142857143,304,0.0,0.0,5.0,2.125,7.0,2.42857142857,12.0,644918367,2305843009261769276,17.0
57,0.0,Warlock,20,1.0,2.08333333333,303,0.0,2.0,5.0,2.142857142857143,6.0,2.5,10.0,644918367,2305843009262401526,15.0
58,0.0,Warlock,20,0.0,1.2,299,2.0,0.0,6.0,1.3636363636363635,10.0,1.5,9.0,644918367,2305843009285427385,15.0
59,0.0,Titan,20,0.0,1.85714285714,302,3.0,0.0,2.0,1.75,7.0,2.0,12.0,644918367,2305843009262408981,14.0
60,0.0,Titan,20,2.0,0.71875,289,1.0,1.0,1.0,0.7058823529411765,16.0,0.75,11.0,644918367,2305843009266287692,12.0
61,0.0,Titan,20,0.0,2.83333333333,300,0.0,0.0,5.0,2.75,3.0,3.66666666667,6.0,644918367,2305843009261843263,11.0
62,0.0,Warlock,20,1.0,0.727272727273,278,0.0,0.0,4.0,0.8333333333333334,11.0,0.909090909091,6.0,644918367,2305843009279256598,10.0
63,0.0,Hunter,20,0.0,0.5,299,1.0,1.0,3.0,0.5833333333333334,11.0,0.636363636364,4.0,644918367,2305843009260310139,7.0
64,0.0,Titan,20,0.0,0.0,280,0.0,0.0,0.0,3.0,1.0,0.0,0.0,600201491,2305843009266287692,6.0
65,0.0,Hunter,20,0.0,2.5,283,0.0,0.0,1.0,6.0,0.0,3.0,2.0,600201491,2305843009279429334,6.0
66,0.0,Titan,8,0.0,2.0,74,0.0,0.0,0.0,3.0,1.0,2.0,2.0,600201491,2305843009290206105,6.0
67,0.0,Hunter,3,0.0,0.5,24,0.0,0.0,1.0,3.0,1.0,1.0,0.0,600201491,2305843009291847094,6.0
68,0.0,Warlock,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600201491,2305843009265054866,0.0
69,0.0,Hunter,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600201491,2305843009266281718,0.0
70,0.0,Warlock,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600201491,2305843009266420075,0.0
71,0.0,Hunter,20,0.0,0.333333333333,296,0.0,0.0,0.0,0.0,6.0,0.333333333333,2.0,600201491,2305843009268262368,0.0
72,0.0,Titan,20,2.0,2.11111111111,303,3.0,1.0,2.0,3.3,9.0,2.22222222222,18.0,767057590,2305843009285818692,33.0
73,0.0,Warlock,20,0.0,1.5,304,1.0,0.0,2.0,2.909090909090909,10.0,1.6,14.0,767057590,2305843009272927807,32.0
74,0.0,Hunter,20,0.0,1.375,305,2.0,1.0,6.0,3.111111111111111,8.0,1.75,8.0,767057590,2305843009269532662,28.0
75,0.0,Titan,20,1.0,0.708333333333,303,0.0,0.0,3.0,1.6923076923076923,12.0,0.833333333333,7.0,767057590,2305843009270141316,22.0
76,0.0,Hunter,20,0.0,1.71428571429,302,2.0,0.0,4.0,2.5,7.0,2.0,10.0,767057590,2305843009261218213,20.0
77,0.0,Titan,20,0.0,0.833333333333,304,2.0,0.0,5.0,1.8,9.0,1.11111111111,5.0,767057590,2305843009262768888,18.0
78,0.0,Hunter,20,0.0,0.727272727273,297,0.0,1.0,4.0,1.5,11.0,0.909090909091,6.0,767057590,2305843009269493673,18.0
79,0.0,Hunter,20,0.0,0.9,285,0.0,0.0,4.0,1.3636363636363635,10.0,1.1,7.0,767057590,2305843009266287691,15.0
80,0.0,Hunter,20,0.0,2.0625,304,0.0,3.0,3.0,3.5555555555555554,8.0,2.25,15.0,720817072,2305843009262618724,32.0
81,0.0,Warlock,20,1.0,2.25,304,0.0,1.0,3.0,3.4285714285714284,6.0,2.5,12.0,720817072,2305843009268482758,24.0
82,0.0,Titan,20,2.0,1.22727272727,305,2.0,2.0,3.0,1.9166666666666667,11.0,1.36363636364,12.0,720817072,2305843009260833666,23.0
83,0.0,Hunter,20,0.0,1.0,299,0.0,2.0,4.0,1.6923076923076923,12.0,1.16666666667,10.0,720817072,2305843009284924979,22.0
84,0.0,Titan,20,0.0,1.64285714286,294,1.0,2.0,3.0,2.625,7.0,1.85714285714,10.0,720817072,2305843009268383409,21.0
85,0.0,Titan,20,0.0,0.705882352941,302,2.0,0.0,6.0,1.1111111111111112,17.0,0.882352941176,9.0,720817072,2305843009272228278,20.0
86,0.0,Titan,20,1.0,0.958333333333,301,0.0,1.0,3.0,1.4615384615384615,12.0,1.08333333333,10.0,720817072,2305843009270370039,19.0
87,0.0,Titan,20,1.0,0.818181818182,301,1.0,0.0,6.0,1.3333333333333333,11.0,1.09090909091,6.0,720817072,2305843009261918135,16.0
88,0.0,Titan,20,0.0,2.2,305,1.0,1.0,6.0,0.6666666666666666,5.0,2.8,8.0,713091658,2305843009265153973,4.0
89,0.0,Warlock,20,1.0,8.16666666667,293,0.0,2.0,7.0,1.0,3.0,9.33333333333,21.0,713091658,2305843009269147380,4.0
90,0.0,Titan,20,1.0,9.5,300,1.0,2.0,4.0,1.3333333333333333,2.0,10.5,17.0,713091658,2305843009270370039,4.0
91,0.0,Hunter,20,0.0,0.25,304,0.0,0.0,4.0,0.0,12.0,0.416666666667,1.0,713091658,2305843009261529363,0.0
92,0.0,Warlock,20,1.0,0.166666666667,304,0.0,0.0,0.0,0.0,12.0,0.166666666667,2.0,713091658,2305843009267548937,0.0
93,0.0,Hunter,20,0.0,0.416666666667,301,0.0,0.0,0.0,0.0,12.0,0.416666666667,5.0,713091658,2305843009284218668,0.0
94,0.0,Titan,20,0.0,1.0,291,1.0,0.0,0.0,0.0,0.0,1.0,1.0,713091658,2305843009285034146,0.0
95,0.0,Warlock,20,0.0,0.166666666667,302,0.0,0.0,0.0,0.0,12.0,0.166666666667,2.0,713091658,2305843009294875540,0.0
96,0.0,Warlock,20,0.0,0.791666666667,305,0.0,0.0,3.0,0.3076923076923077,12.0,0.916666666667,8.0,712980938,2305843009260623551,4.0
97,0.0,Titan,20,2.0,2.78571428571,305,3.0,0.0,7.0,0.5,7.0,3.28571428571,16.0,712980938,2305843009262730924,4.0
98,0.0,Hunter,20,1.0,2.45,304,3.0,2.0,5.0,0.36363636363636365,10.0,2.7,22.0,712980938,2305843009271329732,4.0
99,0.0,Titan,20,1.0,1.44444444444,297,0.0,2.0,8.0,0.4,9.0,1.88888888889,9.0,712980938,2305843009284904230,4.0
100,0.0,Titan,20,0.0,0.7,305,2.0,2.0,1.0,0.0625,15.0,0.733333333333,10.0,712980938,2305843009265153973,1.0
101,0.0,Warlock,20,0.0,0.923076923077,293,2.0,1.0,2.0,0.07142857142857142,13.0,1.0,11.0,712980938,2305843009269147380,1.0
102,0.0,Titan,20,0.0,0.8,301,0.0,2.0,2.0,0.0625,15.0,0.866666666667,11.0,712980938,2305843009270370039,1.0
103,0.0,Titan,20,1.0,0.730769230769,291,2.0,1.0,7.0,0.07142857142857142,13.0,1.0,6.0,712980938,2305843009285034146,1.0
104,0.0,Warlock,20,2.0,2.1,302,2.0,2.0,6.0,3.727272727272727,10.0,2.4,18.0,641281804,2305843009265507643,41.0
105,0.0,Hunter,20,0.0,2.6,298,0.0,3.0,4.0,4.666666666666667,5.0,3.0,11.0,641281804,2305843009269577439,28.0
106,0.0,Hunter,20,0.0,1.4,292,0.0,1.0,4.0,2.5454545454545454,10.0,1.6,12.0,641281804,2305843009290868251,28.0
107,0.0,Hunter,20,1.0,1.0,291,1.0,0.0,4.0,1.7142857142857142,13.0,1.15384615385,11.0,641281804,2305843009277298781,24.0
108,0.0,Titan,7,0.0,1.45833333333,71,0.0,1.0,3.0,1.5384615384615385,12.0,1.58333333333,16.0,641281804,2305843009290745123,20.0
109,0.0,Warlock,20,0.0,1.3125,277,2.0,2.0,5.0,1.8888888888888888,8.0,1.625,8.0,641281804,2305843009284247179,17.0
110,0.0,Warlock,20,0.0,0.470588235294,295,0.0,0.0,4.0,0.7777777777777778,17.0,0.588235294118,6.0,641281804,2305843009261383948,14.0
111,0.0,Hunter,20,1.0,0.566666666667,305,2.0,1.0,3.0,0.75,15.0,0.666666666667,7.0,641281804,2305843009285825779,12.0
112,0.0,Warlock,20,0.0,0.7,303,1.0,0.0,1.0,1.0,5.0,0.8,3.0,648659994,2305843009261052385,6.0
113,0.0,Hunter,20,0.0,0.666666666667,296,0.0,0.0,2.0,1.5,3.0,1.0,1.0,648659994,2305843009264563068,6.0
114,0.0,Titan,20,0.0,1.375,301,0.0,0.0,1.0,1.2,4.0,1.5,5.0,648659994,2305843009277207078,6.0
115,0.0,Warlock,20,1.0,3.25,297,0.0,1.0,1.0,2.0,2.0,3.5,6.0,648659994,2305843009277386759,6.0
116,0.0,Warlock,20,0.0,0.928571428571,250,0.0,0.0,1.0,0.25,7.0,1.0,6.0,648659994,2305843009271515777,2.0
117,0.0,Warlock,20,0.0,1.07142857143,277,0.0,0.0,1.0,0.25,7.0,1.14285714286,7.0,648659994,2305843009289804738,2.0
118,0.0,Warlock,18,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,648659994,2305843009263548310,0.0
119,0.0,Hunter,18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648659994,2305843009268658846,0.0
120,0.0,Hunter,25,0.0,1.66666666667,334,0.0,0.0,2.0,1.5,3.0,2.0,4.0,1367930457,2305843009277705819,6.0
121,0.0,Hunter,20,0.0,2.1,305,1.0,1.0,3.0,1.0,5.0,2.4,9.0,1367930457,2305843009290907104,6.0
122,0.0,Hunter,20,0.0,2.0,269,2.0,0.0,2.0,1.0,5.0,2.2,9.0,1367930457,2305843009319260171,6.0
123,0.0,Hunter,20,0.0,1.25,300,0.0,0.0,1.0,0.8571428571428571,6.0,1.33333333333,7.0,1367930457,2305843009321748133,6.0
124,0.0,Hunter,25,0.0,0.875,331,0.0,0.0,2.0,0.2222222222222222,8.0,1.0,6.0,1367930457,2305843009261123149,2.0
125,0.0,Warlock,25,1.0,1.91666666667,327,0.0,0.0,1.0,0.2857142857142857,6.0,2.0,11.0,1367930457,2305843009268131706,2.0
126,0.0,Warlock,25,0.0,0.0,334,0.0,0.0,0.0,0.2222222222222222,8.0,0.0,0.0,1367930457,2305843009279126133,2.0
127,0.0,Warlock,25,1.0,0.285714285714,335,0.0,0.0,0.0,0.25,7.0,0.285714285714,2.0,1367930457,2305843009293945103,2.0
128,0.0,Hunter,25,1.0,2.42857142857,335,2.0,0.0,6.0,0.5,7.0,2.85714285714,14.0,1340260370,2305843009261073901,4.0
129,0.0,Hunter,25,1.0,4.25,335,0.0,0.0,10.0,0.8,4.0,5.5,12.0,1340260370,2305843009270918911,4.0
130,0.0,Warlock,25,0.0,1.5,310,0.0,0.0,6.0,0.5714285714285714,6.0,2.0,6.0,1340260370,2305843009279807692,4.0
131,0.0,Titan,25,0.0,1.08333333333,323,1.0,1.0,5.0,0.5714285714285714,6.0,1.5,4.0,1340260370,2305843009293769277,4.0
132,0.0,Hunter,25,0.0,1.0,314,1.0,2.0,2.0,0.0,12.0,1.08333333333,11.0,1340260370,2305843009262343925,0.0
133,0.0,Warlock,25,0.0,0.75,307,1.0,0.0,4.0,0.0,12.0,0.916666666667,7.0,1340260370,2305843009263034826,0.0
134,0.0,Hunter,20,0.0,0.590909090909,305,1.0,0.0,3.0,0.0,11.0,0.727272727273,5.0,1340260370,2305843009290907104,0.0
135,0.0,Warlock,20,0.0,0.0,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1340260370,2305843009320658125,0.0
136,0.0,Hunter,25,0.0,17.0,334,2.0,0.0,4.0,4.0,0.0,19.0,15.0,1340218021,2305843009260812273,4.0
137,0.0,Warlock,25,0.0,14.0,334,0.0,1.0,4.0,4.0,0.0,16.0,12.0,1340218021,2305843009261759110,4.0
138,0.0,Titan,25,2.0,13.0,326,0.0,1.0,8.0,2.0,1.0,17.0,9.0,1340218021,2305843009278750870,4.0
139,0.0,Warlock,25,0.0,2.33333333333,335,0.0,0.0,6.0,1.0,3.0,3.33333333333,4.0,1340218021,2305843009279588327,4.0
140,0.0,Hunter,25,0.0,0.111111111111,314,0.0,0.0,0.0,0.0,9.0,0.111111111111,1.0,1340218021,2305843009262343925,0.0
141,0.0,Warlock,25,0.0,0.15,306,0.0,0.0,1.0,0.0,10.0,0.2,1.0,1340218021,2305843009263034826,0.0
142,0.0,Hunter,20,0.0,0.1,305,0.0,0.0,0.0,0.0,10.0,0.1,1.0,1340218021,2305843009290907104,0.0
143,0.0,Warlock,20,0.0,0.136363636364,301,0.0,0.0,1.0,0.0,11.0,0.181818181818,1.0,1340218021,2305843009320658125,0.0
144,0.0,Hunter,20,1.0,5.33333333333,305,0.0,0.0,0.0,NA,3.0,5.33333333333,16.0,1339800076,2305843009290907104,47.0
145,0.0,Hunter,25,1.0,1.15384615385,335,0.0,7.0,4.0,NA,13.0,1.30769230769,13.0,1339800076,2305843009268426981,42.0
146,0.0,Warlock,25,0.0,0.764705882353,332,0.0,9.0,2.0,NA,17.0,0.823529411765,12.0,1339800076,2305843009309976700,35.0
147,0.0,Titan,25,0.0,1.85714285714,308,0.0,8.0,2.0,NA,7.0,2.0,12.0,1339800076,2305843009284679426,32.0
148,0.0,Hunter,25,0.0,1.0,306,0.0,6.0,4.0,NA,13.0,1.15384615385,11.0,1339800076,2305843009320508352,31.0
149,0.0,Warlock,25,0.0,0.785714285714,317,1.0,7.0,2.0,NA,14.0,0.857142857143,10.0,1339800076,2305843009270347531,29.0
150,0.0,Titan,22,1.0,0.75,288,0.0,5.0,1.0,NA,10.0,0.8,7.0,1339800076,2305843009262273550,19.0
151,0.0,Titan,21,0.0,0.666666666667,0,0.0,2.0,2.0,NA,12.0,0.75,7.0,1339800076,2305843009267379690,14.0
152,0.0,Hunter,20,0.0,8.16666666667,304,0.0,14.0,1.0,NA,3.0,8.33333333333,24.0,1339759652,2305843009309174306,63.0
153,0.0,Warlock,25,0.0,4.14285714286,317,0.0,0.0,2.0,NA,7.0,4.28571428571,28.0,1339759652,2305843009269779642,31.0
154,0.0,Hunter,20,2.0,1.0,305,0.0,3.0,2.0,NA,11.0,1.09090909091,10.0,1339759652,2305843009290907104,22.0
155,0.0,Hunter,25,1.0,1.71428571429,325,0.0,0.0,2.0,NA,7.0,1.85714285714,11.0,1339759652,2305843009264086982,21.0
156,0.0,Warlock,23,0.0,0.40625,303,0.0,5.0,1.0,NA,16.0,0.4375,6.0,1339759652,2305843009294717996,17.0
157,0.0,Hunter,25,1.0,1.75,316,0.0,0.0,2.0,NA,4.0,2.0,6.0,1339759652,2305843009310478102,15.0
158,0.0,Hunter,25,0.0,0.175,325,0.0,0.0,3.0,NA,20.0,0.25,2.0,1339759652,2305843009315134774,7.0
159,0.0,Titan,25,0.0,0.159090909091,307,0.0,1.0,1.0,NA,22.0,0.181818181818,3.0,1339759652,2305843009313854264,6.0
160,0.0,Hunter,20,0.0,4.5,305,0.0,2.0,8.0,0.8,4.0,5.5,14.0,966695420,2305843009264025423,4.0
161,0.0,Warlock,20,0.0,1.05555555556,301,1.0,1.0,9.0,0.4,9.0,1.55555555556,5.0,966695420,2305843009266803908,4.0
162,0.0,Titan,20,1.0,6.0,293,1.0,2.0,6.0,1.0,3.0,7.0,15.0,966695420,2305843009267901436,4.0
163,0.0,Warlock,20,0.0,1.4,304,0.0,0.0,2.0,0.6666666666666666,5.0,1.6,6.0,966695420,2305843009291674282,4.0
164,0.0,Warlock,20,0.0,0.681818181818,305,0.0,0.0,3.0,0.0,11.0,0.818181818182,6.0,966695420,2305843009263532360,0.0
165,0.0,Titan,20,1.0,0.625,305,1.0,0.0,2.0,0.0,8.0,0.75,4.0,966695420,2305843009294986933,0.0
166,0.0,Hunter,20,0.0,0.666666666667,290,0.0,0.0,2.0,0.0,9.0,0.777777777778,5.0,966695420,2305843009295514651,0.0
167,0.0,Titan,20,1.0,0.625,296,0.0,0.0,3.0,0.0,12.0,0.75,6.0,966695420,2305843009299396839,0.0
168,0.0,Hunter,20,0.0,1.5,300,0.0,1.0,6.0,0.8,4.0,2.25,3.0,966551018,2305843009265567134,4.0
169,0.0,Titan,20,0.0,1.83333333333,305,0.0,0.0,2.0,0.5714285714285714,6.0,2.0,10.0,966551018,2305843009267916294,4.0
170,0.0,Titan,20,2.0,2.6,305,0.0,1.0,6.0,0.6666666666666666,5.0,3.2,10.0,966551018,2305843009279394004,4.0
171,0.0,Hunter,20,0.0,3.0,305,0.0,2.0,4.0,1.0,3.0,3.66666666667,7.0,966551018,2305843009284249627,4.0
172,0.0,Warlock,20,0.0,1.28571428571,305,0.0,1.0,2.0,0.0,7.0,1.42857142857,8.0,966551018,2305843009263532360,0.0
173,0.0,Titan,20,0.0,0.4375,305,0.0,1.0,3.0,0.0,8.0,0.625,2.0,966551018,2305843009294986933,0.0
174,0.0,Hunter,20,0.0,0.875,289,0.0,0.0,2.0,0.0,8.0,1.0,6.0,966551018,2305843009295514651,0.0
175,0.0,Titan,20,1.0,0.428571428571,296,0.0,1.0,2.0,0.0,7.0,0.571428571429,2.0,966551018,2305843009299396839,0.0
176,0.0,Warlock,20,1.0,3.5,305,0.0,2.0,5.0,0.5,7.0,3.85714285714,22.0,966445966,2305843009263532360,4.0
177,0.0,Titan,20,0.0,1.27777777778,305,0.0,1.0,7.0,0.4,9.0,1.66666666667,8.0,966445966,2305843009294986933,4.0
178,0.0,Hunter,20,1.0,2.33333333333,289,1.0,0.0,2.0,0.5714285714285714,6.0,2.5,13.0,966445966,2305843009295514651,4.0
179,1.0,Titan,20,1.0,1.125,296,0.0,0.0,6.0,0.4444444444444444,8.0,1.5,6.0,966445966,2305843009299396839,4.0
180,0.0,Hunter,20,0.0,1.45,301,0.0,0.0,5.0,0.09090909090909091,10.0,1.7,12.0,966445966,2305843009262787397,1.0
181,0.0,Titan,20,0.0,0.576923076923,304,0.0,0.0,1.0,0.07142857142857142,13.0,0.615384615385,7.0,966445966,2305843009264313341,1.0
182,0.0,Hunter,20,0.0,0.625,302,1.0,1.0,5.0,0.07692307692307693,12.0,0.833333333333,5.0,966445966,2305843009273294177,1.0
183,0.0,Hunter,20,1.0,0.535714285714,297,0.0,0.0,3.0,0.06666666666666667,14.0,0.642857142857,6.0,966445966,2305843009284925666,1.0
184,0.0,Warlock,20,0.0,5.75,305,0.0,3.0,5.0,1.3333333333333333,2.0,7.0,9.0,966332823,2305843009263532360,4.0
185,0.0,Titan,20,2.0,8.5,305,1.0,2.0,4.0,1.3333333333333333,2.0,9.5,15.0,966332823,2305843009294986933,4.0
186,0.0,Hunter,20,0.0,3.33333333333,289,0.0,0.0,4.0,1.0,3.0,4.0,8.0,966332823,2305843009295514651,4.0
187,0.0,Titan,20,4.0,2.625,296,0.0,0.0,5.0,0.8,4.0,3.25,8.0,966332823,2305843009299396839,4.0
188,0.0,Titan,20,0.0,0.777777777778,304,1.0,0.0,2.0,0.0,9.0,0.888888888889,6.0,966332823,2305843009268377687,0.0
189,0.0,Hunter,20,0.0,0.227272727273,302,1.0,0.0,1.0,0.0,11.0,0.272727272727,2.0,966332823,2305843009272297239,0.0
190,0.0,Hunter,20,0.0,0.2,301,0.0,0.0,2.0,0.0,10.0,0.3,1.0,966332823,2305843009272436841,0.0
191,0.0,Warlock,20,0.0,0.25,302,0.0,0.0,1.0,0.0,10.0,0.3,2.0,966332823,2305843009277486627,0.0
192,0.0,Titan,20,0.0,2.0,305,2.0,2.0,2.0,0.5,7.0,2.14285714286,13.0,965881470,2305843009262031968,4.0
