,matchID,playersID,referenceID,uniqueWeaponKills,uniqueWeaponKillsPrecisionKills,uniqueWeaponPrecisionKills
10665,426277005,2305843009272069072,1911843791,43.0,0.2558139534883721,11.0
10666,426277005,2305843009272069072,4190156464,9.0,0.0,0.0
10667,774704577,2305843009261800710,1331482397,1.0,0.0,0.0
10668,774704577,2305843009261800710,417474226,4.0,0.0,0.0
10669,774704577,2305843009261800710,1911843791,1.0,0.0,0.0
10670,774704577,2305843009265831450,1331482397,1.0,0.0,0.0
10671,774704577,2305843009265831450,3762467076,3.0,0.0,0.0
10672,774704577,2305843009269468395,1331482397,2.0,0.5,1.0
10673,774704577,2305843009269468395,1911843791,1.0,1.0,1.0
10674,774704577,2305843009291955889,1911843791,4.0,0.0,0.0
10675,774704577,2305843009291955889,1331482397,2.0,0.5,1.0
10676,774704577,2305843009264105033,2535939781,2.0,1.0,2.0
10677,774704577,2305843009264105033,1909527966,2.0,0.5,1.0
10678,774704577,2305843009264105033,1331482397,1.0,1.0,1.0
10679,774704577,2305843009270417733,3762467076,2.0,1.0,2.0
10680,774704577,2305843009270417733,417474226,2.0,0.0,0.0
10681,774704577,2305843009270834804,3762467076,3.0,0.0,0.0
10682,774704577,2305843009273605845,1911843791,3.0,0.0,0.0
10683,774704577,2305843009273605845,137879537,1.0,0.0,0.0
10684,774621956,2305843009267565128,1331482397,7.0,0.8571428571428571,6.0
10685,774621956,2305843009267565128,3691881271,3.0,0.0,0.0
10686,774621956,2305843009267565128,3762467076,1.0,0.0,0.0
10687,774621956,2305843009268346383,3424403076,2.0,0.0,0.0
10688,774621956,2305843009268346383,1331482397,1.0,1.0,1.0
10689,774621956,2305843009283314245,1331482397,3.0,0.6666666666666666,2.0
10690,774621956,2305843009283314245,1911843791,1.0,0.0,0.0
10691,774621956,2305843009286354874,1331482397,1.0,0.0,0.0
10692,774621956,2305843009286354874,3445437901,2.0,0.0,0.0
10693,774621956,2305843009286354874,3762467076,1.0,0.0,0.0
10694,774621956,2305843009264105033,566976653,7.0,0.42857142857142855,3.0
10695,774621956,2305843009270417733,417474226,1.0,0.0,0.0
10696,774621956,2305843009270417733,3762467076,2.0,0.0,0.0
10697,774621956,2305843009270417733,1331482397,2.0,1.0,2.0
10698,774621956,2305843009270834804,3762467076,2.0,0.0,0.0
10699,774621956,2305843009270834804,1331482397,3.0,0.6666666666666666,2.0
10700,774621956,2305843009270834804,3691881271,2.0,0.0,0.0
10701,774621956,2305843009273605845,1331482397,6.0,0.6666666666666666,4.0
10702,774621956,2305843009273605845,1911843791,3.0,0.3333333333333333,1.0
10703,774532614,2305843009264105033,1911843791,4.0,0.0,0.0
10704,774532614,2305843009264105033,1331482397,1.0,0.0,0.0
10705,774532614,2305843009270417733,417474226,2.0,0.0,0.0
10706,774532614,2305843009270417733,1331482397,1.0,1.0,1.0
10707,774532614,2305843009270834804,1331482397,1.0,1.0,1.0
10708,774532614,2305843009270834804,1911843791,1.0,1.0,1.0
10709,774532614,2305843009273605845,1331482397,3.0,0.6666666666666666,2.0
10710,774532614,2305843009273605845,1911843791,5.0,0.0,0.0
10711,774532614,2305843009260743825,174804902,2.0,1.0,2.0
10712,774532614,2305843009260743825,1960218487,1.0,0.0,0.0
10713,774532614,2305843009260743825,3762467076,3.0,0.3333333333333333,1.0
10714,774532614,2305843009266080516,1331482397,5.0,0.6,3.0
10715,774532614,2305843009266080516,3748713778,1.0,0.0,0.0
10716,774532614,2305843009267353028,3762467076,2.0,0.0,0.0
10717,747291689,2305843009260952184,1331482397,1.0,1.0,1.0
10718,747291689,2305843009260952184,1911843791,1.0,0.0,0.0
10719,747291689,2305843009264276723,1879212552,7.0,0.14285714285714285,1.0
10720,747291689,2305843009264276723,1911843791,5.0,0.6,3.0
10721,747291689,2305843009264276723,1331482397,2.0,0.5,1.0
10722,747291689,2305843009268849392,2014642399,2.0,0.5,1.0
10723,747291689,2305843009284766213,3748713779,3.0,0.0,0.0
10724,747291689,2305843009284766213,3762467076,3.0,0.6666666666666666,2.0
10725,747291689,2305843009265508734,1879212552,1.0,0.0,0.0
10726,747291689,2305843009265508734,566976653,2.0,0.0,0.0
10727,747291689,2305843009269291292,1909527966,1.0,0.0,0.0
10728,747291689,2305843009270417733,1331482397,1.0,0.0,0.0
10729,747291689,2305843009276474432,1331482397,1.0,0.0,0.0
10730,747291689,2305843009276474432,1911843791,1.0,0.0,0.0
10731,747167583,2305843009260688297,3445437901,1.0,0.0,0.0
10732,747167583,2305843009260688297,1911843791,2.0,0.0,0.0
10733,747167583,2305843009262812446,1644162710,4.0,0.0,0.0
10734,747167583,2305843009262812446,1342668638,2.0,0.5,1.0
10735,747167583,2305843009262812446,3691881271,1.0,0.0,0.0
10736,747167583,2305843009290818074,3967155859,1.0,1.0,1.0
10737,747167583,2305843009290818074,1331482397,3.0,0.3333333333333333,1.0
10738,747167583,2305843009295807639,2860172151,5.0,0.2,1.0
10739,747167583,2305843009295807639,1331482397,2.0,1.0,2.0
10740,747167583,2305843009265508734,566976653,3.0,0.6666666666666666,2.0
10741,747167583,2305843009265508734,3336215727,2.0,0.5,1.0
10742,747167583,2305843009265508734,1879212552,2.0,0.0,0.0
10743,747167583,2305843009269291292,731147177,2.0,0.0,0.0
10744,747167583,2305843009269291292,3762467076,2.0,0.0,0.0
10745,747167583,2305843009269291292,1331482397,2.0,1.0,2.0
10746,747167583,2305843009270417733,3762467076,3.0,0.6666666666666666,2.0
10747,747167583,2305843009276474432,1331482397,2.0,1.0,2.0
10748,747167583,2305843009276474432,1911843791,3.0,0.0,0.0
10749,1465494997,2305843009260686440,1331482397,4.0,1.0,4.0
10750,1465494997,2305843009260686440,325519402,5.0,0.8,4.0
10751,1465494997,2305843009264622705,3762467076,2.0,0.5,1.0
10752,1465494997,2305843009264622705,3899270607,4.0,0.0,0.0
10753,1465494997,2305843009264622705,566976653,3.0,0.0,0.0
10754,1465494997,2305843009285135460,566976653,2.0,0.5,1.0
10755,1465494997,2305843009285135460,3762467076,2.0,1.0,2.0
10756,1465494997,2305843009301414734,2014642399,1.0,1.0,1.0
10757,1465494997,2305843009301414734,3691881271,1.0,0.0,0.0
10758,1465494997,2305843009301414734,1911843791,2.0,0.0,0.0
10759,1465494997,2305843009260356613,3762467076,1.0,1.0,1.0
10760,1465494997,2305843009260356613,1960218487,1.0,0.0,0.0
10761,1465494997,2305843009262846923,1911843791,1.0,0.0,0.0
10762,1465494997,2305843009262846923,3580904580,5.0,0.0,0.0
10763,1465494997,2305843009310954090,3393130645,4.0,0.0,0.0
10764,1465494997,2305843009328534764,3762467076,1.0,0.0,0.0
10765,1465494997,2305843009328534764,2516360525,1.0,0.0,0.0
10766,1465468779,2305843009260356613,3762467076,2.0,0.0,0.0
10767,1465468779,2305843009260356613,1960218487,1.0,1.0,1.0
10768,1465468779,2305843009262846923,3580904580,3.0,0.0,0.0
10769,1465468779,2305843009262846923,1911843791,2.0,0.0,0.0
10770,1465468779,2305843009262846923,566976653,1.0,1.0,1.0
10771,1465468779,2305843009310954090,4193877020,5.0,0.0,0.0
10772,1465468779,2305843009310954090,3393130645,1.0,0.0,0.0
10773,1465468779,2305843009328534764,3762467076,5.0,0.2,1.0
10774,1465468779,2305843009328534764,2516360525,1.0,0.0,0.0
10775,1465468779,2305843009266403515,1960218487,1.0,1.0,1.0
10776,1465451905,2305843009262025245,566976653,1.0,0.0,0.0
10777,1465451905,2305843009262025245,3854359821,3.0,0.3333333333333333,1.0
10778,1465451905,2305843009265297890,566976653,1.0,1.0,1.0
10779,1465451905,2305843009265297890,3393130645,4.0,0.75,3.0
10780,1465451905,2305843009269189319,3762467076,4.0,0.75,3.0
10781,1465451905,2305843009269189319,566976653,2.0,0.5,1.0
10782,1465451905,2305843009269189319,3445437901,1.0,0.0,0.0
10783,1465451905,2305843009290896505,3762467076,3.0,0.0,0.0
10784,1465451905,2305843009260356613,1960218487,3.0,0.3333333333333333,1.0
10785,1465451905,2305843009262846923,3580904580,6.0,0.0,0.0
10786,1465451905,2305843009262846923,566976653,2.0,0.5,1.0
10787,1465451905,2305843009328534764,2516360525,2.0,0.0,0.0
10788,1465430449,2305843009262846923,3580904580,10.0,0.0,0.0
10789,1465430449,2305843009310954090,1885753220,1.0,1.0,1.0
10790,1465430449,2305843009310954090,3762467078,5.0,0.2,1.0
10791,1465430449,2305843009328534764,3762467076,4.0,0.0,0.0
10792,1465430449,2305843009328534764,2516360525,1.0,0.0,0.0
10793,1465430449,2305843009260675530,3778520449,5.0,0.2,1.0
10794,1465430449,2305843009261595374,1325579289,2.0,0.0,0.0
10795,1465430449,2305843009261595374,3762467076,1.0,0.0,0.0
10796,1465430449,2305843009261625243,1331482397,3.0,0.3333333333333333,1.0
10797,1465430449,2305843009261625243,3691881271,2.0,0.0,0.0
10798,1465430449,2305843009261687381,1911843791,4.0,0.25,1.0
10799,1465403565,2305843009260675530,3778520449,4.0,0.0,0.0
10800,1465403565,2305843009260675530,1331482397,2.0,0.5,1.0
10801,1465403565,2305843009261595374,1325579289,2.0,0.0,0.0
10802,1465403565,2305843009261595374,3762467076,7.0,0.14285714285714285,1.0
10803,1465403565,2305843009261687381,1911843791,1.0,0.0,0.0
10804,1465403565,2305843009261687381,1331482397,4.0,0.5,2.0
10805,1465403565,2305843009260356613,1960218487,2.0,0.0,0.0
10806,1465403565,2305843009262846923,3580904580,8.0,0.0,0.0
10807,1465403565,2305843009262846923,566976653,2.0,1.0,2.0
10808,1465403565,2305843009262846923,1911843791,1.0,0.0,0.0
10809,1465403565,2305843009310954090,3762467078,2.0,0.0,0.0
10810,1465403565,2305843009310954090,1885753220,2.0,0.0,0.0
10811,1465403565,2305843009328534764,3762467076,3.0,0.0,0.0
10812,1465403565,2305843009328534764,3899270607,3.0,0.0,0.0
10813,1465351611,2305843009264622636,1911843791,5.0,0.4,2.0
10814,1465351611,2305843009264622636,2961807684,2.0,0.0,0.0
10815,1465351611,2305843009264622636,1331482397,2.0,1.0,2.0
10816,1465351611,2305843009267342591,3854359821,5.0,0.2,1.0
10817,1465351611,2305843009268657927,1909527966,1.0,0.0,0.0
10818,1465351611,2305843009268657927,3899270607,4.0,0.0,0.0
10819,1465351611,2305843009328794525,3762467076,4.0,0.25,1.0
10820,1465351611,2305843009328794525,2414612777,3.0,0.6666666666666666,2.0
10821,1465351611,2305843009260356613,3762467076,3.0,0.0,0.0
10822,1465351611,2305843009260356613,1960218487,1.0,0.0,0.0
10823,1465351611,2305843009261805986,1644162710,6.0,0.16666666666666666,1.0
10824,1465351611,2305843009261805986,3899270607,1.0,0.0,0.0
10825,1465351611,2305843009262846923,566976653,3.0,0.3333333333333333,1.0
10826,1465351611,2305843009262846923,3380742308,1.0,1.0,1.0
10827,1465351611,2305843009310954090,339163900,2.0,1.0,2.0
10828,1465351611,2305843009310954090,3393130645,2.0,0.0,0.0
10829,1465317952,2305843009260356613,1960218487,2.0,0.5,1.0
10830,1465317952,2305843009260356613,3762467076,1.0,0.0,0.0
10831,1465317952,2305843009261805986,1644162710,1.0,0.0,0.0
10832,1465317952,2305843009261805986,3899270607,1.0,0.0,0.0
10833,1465317952,2305843009262846923,3393130645,5.0,0.2,1.0
10834,1465317952,2305843009262846923,566976653,2.0,0.0,0.0
10835,1465317952,2305843009262846923,3380742308,1.0,0.0,0.0
10836,1465317952,2305843009310954090,3393130645,3.0,0.3333333333333333,1.0
10837,1465317952,2305843009310954090,339163900,2.0,1.0,2.0
10838,1465317952,2305843009261856259,566976653,1.0,0.0,0.0
10839,1465317952,2305843009261856259,3762467076,2.0,0.0,0.0
10840,1465317952,2305843009261856259,3899270607,2.0,0.0,0.0
10841,1465317952,2305843009262506225,3691881271,2.0,0.0,0.0
10842,1465317952,2305843009262506225,3762467076,3.0,0.0,0.0
10843,1465317952,2305843009291667098,3762467076,1.0,0.0,0.0
10844,1465317952,2305843009321410620,3691881271,4.0,0.0,0.0
10845,1465317952,2305843009321410620,1644162710,3.0,0.0,0.0
10846,1465243076,2305843009261863571,566976653,3.0,0.0,0.0
10847,1465243076,2305843009262429251,2208405142,1.0,0.0,0.0
10848,1465243076,2305843009262429251,566976653,2.0,0.0,0.0
10849,1465243076,2305843009272519315,1342668638,1.0,1.0,1.0
10850,1465243076,2305843009272519315,3649055823,4.0,0.75,3.0
10851,1465243076,2305843009272519315,2208405142,3.0,0.0,0.0
10852,1465243076,2305843009299764959,3434629515,2.0,0.5,1.0
10853,1465243076,2305843009299764959,566976653,1.0,0.0,0.0
10854,1465243076,2305843009260356613,1960218487,2.0,0.0,0.0
10855,1465243076,2305843009260356613,3762467076,1.0,0.0,0.0
10856,1465243076,2305843009262846923,566976653,2.0,0.0,0.0
10857,1465243076,2305843009304578886,1909527966,1.0,0.0,0.0
10858,1465243076,2305843009310954090,3393130645,1.0,1.0,1.0
10859,1465243076,2305843009310954090,1048266744,2.0,0.5,1.0
10860,1465223560,2305843009260356613,3899270607,1.0,0.0,0.0
10861,1465223560,2305843009260356613,1960218487,1.0,0.0,0.0
10862,1465223560,2305843009260356613,3762467076,2.0,0.5,1.0
10863,1465223560,2305843009262846923,3580904580,4.0,0.0,0.0
10864,1465223560,2305843009262846923,566976653,2.0,0.5,1.0
10865,1465223560,2305843009304578886,1909527966,3.0,0.3333333333333333,1.0
10866,1465223560,2305843009304578886,3691881271,2.0,0.0,0.0
10867,1465223560,2305843009310954090,3393130645,3.0,0.3333333333333333,1.0
10868,1465223560,2305843009264352905,3005104939,1.0,0.0,0.0
10869,1465223560,2305843009264352905,1503609584,1.0,1.0,1.0
10870,1465223560,2305843009264352905,3899270607,1.0,0.0,0.0
10871,1465223560,2305843009290776740,3691881271,1.0,0.0,0.0
10872,1465223560,2305843009293408147,3899270607,1.0,0.0,0.0
10873,1465223560,2305843009293408147,3762467076,2.0,0.0,0.0
10874,1465223560,2305843009313945851,325519402,3.0,0.6666666666666666,2.0
10875,746155195,2305843009261163613,3954531357,3.0,0.6666666666666666,2.0
10876,746155195,2305843009261163613,1331482397,3.0,0.6666666666666666,2.0
10877,746155195,2305843009261163613,731147177,6.0,0.0,0.0
10878,746155195,2305843009265433883,1048266744,2.0,0.0,0.0
10879,746155195,2305843009266345998,1331482397,1.0,0.0,0.0
10880,746155195,2305843009266345998,3954531357,1.0,0.0,0.0
10881,746155195,2305843009293413982,2909905776,1.0,0.0,0.0
10882,746155195,2305843009293413982,1331482397,1.0,1.0,1.0
10883,746155195,2305843009262063706,3906942101,1.0,0.0,0.0
10884,746155195,2305843009262063706,2094938673,1.0,0.0,0.0
10885,746155195,2305843009262590906,3762467076,5.0,0.4,2.0
10886,746155195,2305843009277734988,1331482397,1.0,0.0,0.0
10887,746056674,2305843009261163613,1331482397,7.0,0.2857142857142857,2.0
10888,746056674,2305843009261163613,731147177,5.0,0.4,2.0
10889,746056674,2305843009261163613,3954531357,2.0,0.5,1.0
10890,746056674,2305843009265433883,3691881271,1.0,0.0,0.0
10891,746056674,2305843009265433883,1048266744,1.0,0.0,0.0
10892,746056674,2305843009266345998,1180270692,1.0,0.0,0.0
10893,746056674,2305843009266345998,1331482397,2.0,0.5,1.0
10894,746056674,2305843009266345998,3954531357,2.0,0.0,0.0
10895,746056674,2305843009293413982,1331482397,1.0,0.0,0.0
10896,746056674,2305843009293413982,2909905776,3.0,0.3333333333333333,1.0
10897,746056674,2305843009263846657,3089417788,2.0,0.5,1.0
10898,746056674,2305843009263846657,3691881271,1.0,0.0,0.0
10899,746056674,2305843009265335552,1879212552,1.0,0.0,0.0
10900,746056674,2305843009265335552,3762467076,2.0,1.0,2.0
10901,746056674,2305843009265335552,1331482397,1.0,0.0,0.0
10902,746056674,2305843009265597829,3762467076,1.0,0.0,0.0
10903,746056674,2305843009286318832,2909905776,2.0,0.5,1.0
10904,746056674,2305843009286318832,1331482397,1.0,1.0,1.0
10905,745942218,2305843009261163613,3954531357,2.0,0.0,0.0
10906,745942218,2305843009261163613,731147177,2.0,0.0,0.0
10907,745942218,2305843009265433883,1048266744,2.0,0.0,0.0
10908,745942218,2305843009265433883,1342668638,1.0,0.0,0.0
10909,745942218,2305843009266345998,1180270692,3.0,0.0,0.0
10910,745942218,2305843009266345998,3954531357,1.0,0.0,0.0
10911,745942218,2305843009266345998,1331482397,2.0,0.5,1.0
10912,745942218,2305843009293413982,1911843791,5.0,0.0,0.0
10913,745942218,2305843009293413982,1331482397,3.0,0.0,0.0
10914,745942218,2305843009293413982,1180270692,2.0,0.0,0.0
10915,745942218,2305843009266469826,731147179,1.0,1.0,1.0
10916,745942218,2305843009266469826,4193877020,3.0,0.0,0.0
10917,745942218,2305843009269417326,3854359821,2.0,0.0,0.0
10918,745942218,2305843009294185533,2094938673,3.0,0.3333333333333333,1.0
10919,745942218,2305843009294185533,3854359821,1.0,1.0,1.0
10920,745849684,2305843009261163613,1331482397,4.0,0.75,3.0
10921,745849684,2305843009261163613,731147177,4.0,0.25,1.0
10922,745849684,2305843009261163613,3954531357,2.0,0.0,0.0
10923,745849684,2305843009266345998,1331482397,2.0,1.0,2.0
10924,745849684,2305843009266345998,1180270692,1.0,0.0,0.0
10925,745849684,2305843009266345998,3954531357,1.0,0.0,0.0
10926,745849684,2305843009293413982,1331482397,5.0,0.6,3.0
10927,745849684,2305843009293413982,1911843791,6.0,0.16666666666666666,1.0
10928,745849684,2305843009262551864,3762467076,1.0,0.0,0.0
10929,745849684,2305843009266737158,3628991659,3.0,0.6666666666666666,2.0
10930,745849684,2305843009266737158,3762467076,3.0,0.3333333333333333,1.0
10931,745849684,2305843009268812761,1911843791,1.0,1.0,1.0
10932,745849684,2305843009269057374,2621637518,2.0,0.0,0.0
10933,745849684,2305843009269057374,1885753222,1.0,0.0,0.0
10934,745752069,2305843009261163613,1331482397,2.0,1.0,2.0
10935,745752069,2305843009266345998,1331482397,2.0,0.5,1.0
10936,745752069,2305843009293413982,1331482397,1.0,0.0,0.0
10937,745752069,2305843009293413982,1911843791,1.0,0.0,0.0
10938,745705547,2305843009261163613,1331482397,5.0,0.6,3.0
10939,745705547,2305843009261163613,3954531357,7.0,0.42857142857142855,3.0
10940,745705547,2305843009261163613,731147177,1.0,0.0,0.0
10941,745705547,2305843009265433883,3691881271,1.0,0.0,0.0
10942,745705547,2305843009265433883,1911843791,3.0,0.0,0.0
10943,745705547,2305843009266345998,1180270692,2.0,0.0,0.0
10944,745705547,2305843009266345998,1331482397,1.0,0.0,0.0
10945,745705547,2305843009266345998,3954531357,2.0,1.0,2.0
10946,745705547,2305843009293413982,1909527966,3.0,0.3333333333333333,1.0
10947,745705547,2305843009261650694,1909527966,5.0,0.4,2.0
10948,745705547,2305843009261650694,1331482397,1.0,1.0,1.0
10949,745705547,2305843009261650694,3691881271,3.0,0.0,0.0
10950,745705547,2305843009263596593,1331482397,1.0,1.0,1.0
10951,745705547,2305843009277398061,3762467076,4.0,0.5,2.0
10952,745705547,2305843009277398061,1331482397,2.0,0.5,1.0
10953,745705547,2305843009277398061,3691881271,2.0,0.0,0.0
10954,745705547,2305843009293466009,3967155859,2.0,0.0,0.0
10955,745705547,2305843009293466009,1331482397,2.0,1.0,2.0
10956,745560843,2305843009261163613,3954531357,7.0,0.14285714285714285,1.0
10957,745560843,2305843009261163613,1331482397,6.0,1.0,6.0
10958,745560843,2305843009261163613,731147177,1.0,0.0,0.0
10959,745560843,2305843009265433883,1048266744,1.0,0.0,0.0
10960,745560843,2305843009265433883,3762467076,1.0,1.0,1.0
10961,745560843,2305843009266345998,3954531357,1.0,0.0,0.0
10962,745560843,2305843009266345998,1180270692,2.0,0.0,0.0
10963,745560843,2305843009266345998,1331482397,1.0,1.0,1.0
10964,745560843,2305843009293413982,1911843791,4.0,0.25,1.0
10965,745560843,2305843009293413982,1331482397,3.0,0.6666666666666666,2.0
10966,745560843,2305843009261668033,566976653,5.0,0.4,2.0
10967,745560843,2305843009263282960,1325579289,1.0,0.0,0.0
10968,745560843,2305843009263282960,1331482397,1.0,1.0,1.0
10969,745560843,2305843009276636728,1331482397,1.0,0.0,0.0
10970,745560843,2305843009286397404,1331482397,2.0,0.0,0.0
10971,744636176,2305843009265392145,2505533224,10.0,0.5,5.0
10972,744636176,2305843009284634249,1644162710,15.0,0.3333333333333333,5.0
10973,744636176,2305843009289856450,3336215727,6.0,0.5,3.0
10974,744636176,2305843009289856450,2860172149,3.0,0.3333333333333333,1.0
10975,744636176,2305843009289856450,2502422773,1.0,0.0,0.0
10976,744636176,2305843009289856450,1327432221,2.0,0.5,1.0
10977,744636176,2305843009293413982,1909527966,14.0,0.2857142857142857,4.0
10978,744636176,2305843009293413982,1180270692,2.0,0.0,0.0
10979,744636176,2305843009293413982,566976653,5.0,0.4,2.0
10980,744636176,2305843009261087818,4425887,3.0,1.0,3.0
10981,744636176,2305843009261087818,1909527966,3.0,0.3333333333333333,1.0
10982,744636176,2305843009261087818,1644162710,1.0,1.0,1.0
10983,744636176,2305843009261087818,1331482397,5.0,0.8,4.0
10984,744636176,2305843009266143896,3762467076,6.0,0.5,3.0
10985,744636176,2305843009266225488,2700862858,4.0,0.25,1.0
10986,744636176,2305843009266225488,3628991659,2.0,0.5,1.0
10987,744636176,2305843009267923421,2505533224,7.0,0.42857142857142855,3.0
10988,744636176,2305843009267923421,3762467076,1.0,0.0,0.0
10989,744636176,2305843009267923421,3089417789,2.0,0.5,1.0
10990,744636176,2305843009267923421,3691881271,1.0,0.0,0.0
10991,734715646,2305843009267774983,1960218487,9.0,0.1111111111111111,1.0
10992,734715646,2305843009267774983,1909527966,4.0,0.5,2.0
10993,734715646,2305843009267774983,1018072983,4.0,0.0,0.0
10994,734715646,2305843009260808936,1331482397,4.0,0.75,3.0
10995,734715646,2305843009260808936,1909527966,3.0,1.0,3.0
10996,734715646,2305843009260808936,2961807684,1.0,0.0,0.0
10997,734715646,2305843009267893829,1281822857,11.0,0.36363636363636365,4.0
10998,734715646,2305843009260598538,1909527966,7.0,0.2857142857142857,2.0
10999,734715646,2305843009260598538,1331482397,1.0,1.0,1.0
11000,734715646,2305843009269050317,3762467076,4.0,0.5,2.0
11001,734715646,2305843009269050317,1048266744,5.0,0.0,0.0
11002,734715646,2305843009269050317,1879212552,1.0,0.0,0.0
11003,734715646,2305843009264891068,3628991659,2.0,0.5,1.0
11004,734715646,2305843009264891068,3762467076,1.0,1.0,1.0
11005,734715646,2305843009293413982,1331482397,1.0,0.0,0.0
11006,734715646,2305843009293413982,1909527966,2.0,0.5,1.0
11007,734715646,2305843009293413982,566976653,1.0,0.0,0.0
11008,734715646,2305843009265392146,4124984448,2.0,0.5,1.0
11009,734231377,2305843009261310720,3762467076,9.0,0.3333333333333333,3.0
11010,734231377,2305843009261310720,1331482397,3.0,0.0,0.0
11011,734231377,2305843009269050317,4425887,8.0,0.5,4.0
11012,734231377,2305843009269050317,2961807684,2.0,0.0,0.0
11013,734231377,2305843009269050317,1911843791,2.0,0.0,0.0
11014,734231377,2305843009284129980,1960218487,3.0,0.3333333333333333,1.0
11015,734231377,2305843009284129980,1911843791,4.0,0.0,0.0
11016,734231377,2305843009284129980,3748713779,1.0,0.0,0.0
11017,734231377,2305843009293413982,1909527966,2.0,0.0,0.0
11018,734231377,2305843009293413982,1331482397,3.0,0.3333333333333333,1.0
11019,734231377,2305843009293413982,1911843791,4.0,0.0,0.0
11020,734231377,2305843009290268903,3854359821,4.0,0.25,1.0
11021,734231377,2305843009290268903,3691881271,1.0,0.0,0.0
11022,734231377,2305843009270747375,3762467076,7.0,0.2857142857142857,2.0
11023,734231377,2305843009270747375,3762467078,1.0,1.0,1.0
11024,734231377,2305843009264891068,1644162710,8.0,0.25,2.0
11025,734231377,2305843009265392146,2014642399,2.0,0.0,0.0
11026,730795887,2305843009293413982,1909527966,14.0,0.5,7.0
11027,730795887,2305843009293413982,566976653,3.0,0.3333333333333333,1.0
11028,730795887,2305843009293413982,2502422773,2.0,0.0,0.0
11029,730795887,2305843009262593117,3762467078,4.0,0.25,1.0
11030,730795887,2305843009262593117,2502422773,1.0,0.0,0.0
11031,730795887,2305843009262593117,3762467079,3.0,0.0,0.0
11032,730795887,2305843009278051151,1909527966,9.0,0.5555555555555556,5.0
11033,730795887,2305843009278051151,3691881271,1.0,0.0,0.0
11034,730795887,2305843009295345688,3691881271,1.0,0.0,0.0
11035,730795887,2305843009295345688,3762467076,6.0,0.6666666666666666,4.0
11036,730795887,2305843009295345688,1960218487,2.0,0.0,0.0
11037,730795887,2305843009268780734,3854359821,3.0,0.0,0.0
11038,730795887,2305843009268780734,1644162710,8.0,0.25,2.0
11039,730795887,2305843009265392146,2014642399,5.0,0.2,1.0
11040,730795887,2305843009264891069,1508896098,2.0,0.0,0.0
11041,730795887,2305843009264891069,1960218487,1.0,1.0,1.0
11042,730795887,2305843009264891069,3762467076,4.0,0.75,3.0
11043,730795887,2305843009284634248,4255268456,3.0,0.0,0.0
11044,730795887,2305843009284634248,1644162710,3.0,0.3333333333333333,1.0
11045,730708269,2305843009269636598,1644162710,11.0,0.45454545454545453,5.0
11046,730708269,2305843009262527938,3762467076,5.0,0.4,2.0
11047,730708269,2305843009262527938,3748713779,4.0,0.0,0.0
11048,730708269,2305843009293413982,1911843791,10.0,0.1,1.0
11049,730708269,2305843009293413982,2502422773,1.0,0.0,0.0
11050,730708269,2305843009293413982,1331482397,4.0,0.25,1.0
11051,730708269,2305843009265392146,2014642399,11.0,0.45454545454545453,5.0
11052,730708269,2305843009267936280,3336215727,5.0,0.6,3.0
11053,730708269,2305843009267936280,1885753222,2.0,0.0,0.0
11054,730708269,2305843009284634248,1644162710,3.0,0.0,0.0
11055,730708269,2305843009284634248,4255268456,3.0,0.3333333333333333,1.0
11056,730708269,2305843009267459454,1331482397,2.0,1.0,2.0
11057,730708269,2305843009267459454,3089417788,2.0,0.0,0.0
11058,730708269,2305843009264891069,3762467076,3.0,0.6666666666666666,2.0
11059,730708269,2305843009264891069,1508896098,1.0,0.0,0.0
11060,730623204,2305843009293413982,1909527966,9.0,0.4444444444444444,4.0
11061,730623204,2305843009293413982,1331482397,1.0,1.0,1.0
11062,730623204,2305843009293413982,2502422773,3.0,0.0,0.0
11063,730623204,2305843009269572894,3762467076,8.0,0.625,5.0
11064,730623204,2305843009269572894,3445437901,1.0,0.0,0.0
11065,730623204,2305843009269572894,1331482397,1.0,0.0,0.0
11066,730623204,2305843009262478282,1960218487,3.0,0.0,0.0
11067,730623204,2305843009262478282,3854359821,3.0,0.0,0.0
11068,730623204,2305843009262478282,3762467076,1.0,0.0,0.0
11069,730623204,2305843009284634248,1644162710,9.0,0.1111111111111111,1.0
11070,730623204,2305843009284634248,4255268456,2.0,0.0,0.0
11071,730623204,2305843009268077183,1911843791,3.0,0.3333333333333333,1.0
11072,730623204,2305843009268077183,417474226,2.0,0.0,0.0
11073,730623204,2305843009268077183,3628991659,1.0,1.0,1.0
11074,730623204,2305843009283435514,3762467076,2.0,0.5,1.0
11075,730623204,2305843009283435514,1644162710,3.0,0.6666666666666666,2.0
11076,730623204,2305843009265392146,2014642399,6.0,0.16666666666666666,1.0
11077,730623204,2305843009264891069,1960218487,2.0,1.0,2.0
11078,730623204,2305843009264891069,3762467076,2.0,0.5,1.0
11079,1264679523,2305843009277185866,137879537,7.0,0.0,0.0
11080,1264679523,2305843009277185866,2414612777,3.0,0.6666666666666666,2.0
11081,1264679523,2305843009295717608,3691881271,5.0,0.0,0.0
11082,1264679523,2305843009260413605,3445437901,4.0,0.0,0.0
11083,1264679523,2305843009260413605,2414612776,7.0,0.42857142857142855,3.0
11084,1264679523,2305843009260413605,3762467076,8.0,0.375,3.0
11085,1264679523,2305843009266946975,3762467076,1.0,1.0,1.0
11086,1264679523,2305843009264323754,2505533224,5.0,0.2,1.0
