Ability,Character_Level,Grenade,KDA,Lightlevel,Melee,Super,assists,avg_score_per_life,deaths,efficiency,kills,score,Auto Rifle,Fusion Rifle,Grenade Launcher,Hand Cannon,Linear Fusion Rifle,Pulse Rifle,Rocket Launcher,Scout Rifle,Shotgun,Sidearm,Sniper Rifle,Submachine Gun,Sword,Trace Rifle,weapon_kills,Pro Auto Rifle,Pro Fusion Rifle,Pro Grenade Launcher,Pro Hand Cannon,Pro Linear Fusion Rifle,Pro Pulse Rifle,Pro Rocket Launcher,Pro Scout Rifle,Pro Shotgun,Pro Sidearm,Pro Sniper Rifle,Pro Submachine Gun,Pro Sword,Pro Trace Rifle,performance_cluster,weapon_pro_cluster,playersID,teamID,Character_Class
0.0,0.8,0.15000000000000002,0.41155285619355514,0.9074626865671642,0.06802721088435373,0.11555555555555555,0.47373841400617905,0.07065188405457751,0.28869895536562196,0.40772687287511,0.3924696873005743,0.04569449026723853,0.013513513513513514,0.11538461538461538,0.03333333333333333,0.0,0.0,0.0,0.0,0.007267441860465116,0.0,0.01680672268907563,0.0,0.04444444444444443,0.0,0.0,0.0455584245985813,0.19384615384615386,0.36346153846153845,0.08861538461538461,0.0,0.0,0.0,0.0,0.13846153846153844,0.0,0.11076923076923076,0.0,0.31915604395604386,0.0,0.0,4,1,2305843009260316089,2305843009260316089230584300926062538423058430092612055292305843009261749690,Hunter
0.0,0.8,0.22500000000000003,0.15680597794570086,0.9077114427860696,0.03401360544217687,0.013333333333333332,0.20597322348094743,0.07637579437737095,0.301994301994302,0.1544637550224674,0.23165283982131463,0.06928406466512702,0.007722007722007722,0.06837606837606837,0.0,0.0,0.0,0.0,0.02903225806451613,0.009759136212624583,0.0,0.0,0.0,0.03170731707317073,0.0,0.0,0.032251294249335385,0.1529775997086141,0.2974564438778608,0.0,0.0,0.0,0.0,0.1376798397377527,0.2567838280823165,0.0,0.0,0.0,0.31445158596550443,0.0,0.0,1,1,2305843009260316283,2305843009260316283230584300926314086023058430092645178102305843009271474006,Hunter
0.0,1.0,0.35000000000000003,0.1988069292150355,0.982089552238806,0.2267573696145124,0.1333333333333333,0.4016477857878475,0.03188915382423989,0.6077872744539411,0.17493798689205353,0.8315252074026804,0.060706037611349364,0.018725868725868726,0.0,0.0,0.0,0.0,0.06,0.03225806451612903,0.011627906976744186,0.04487179487179487,0.0,0.1111111111111111,0.041463414634146344,0.0,0.0,0.061036417059923416,0.2033542976939203,0.0,0.0,0.0,0.0,0.2515723270440252,0.08385744234800838,0.16771488469601675,0.13370603307710227,0.0,0.09120524520080567,0.22540997377628758,0.0,0.0,4,3,2305843009260317577,2305843009260317577230584300926310139923058430092639057532305843009265306956,Titan
0.0,0.8,0.05625000000000001,0.2097172605213881,0.8966417910447761,0.07653061224489795,0.0,0.14031925849639545,0.05936447548654228,0.33333333333333337,0.1788176695751409,0.39055520102105934,0.05641702408446056,0.04633204633204634,0.05128205128205128,0.0,0.07727272727272727,0.0,0.02,0.10752688172043012,0.1002906976744186,0.20512820512820512,0.058823529411764705,0.0,0.07317073170731707,0.0,0.0392156862745098,0.2608850503071854,0.12162162162162166,0.02956081081081081,0.0,0.1722972972972973,0.0,0.020270270270270268,0.06756756756756757,0.34966216216216217,0.14774774774774777,0.07094594594594596,0.0,0.09615312176287784,0.0,0.020270270270270268,0,4,2305843009260320897,2305843009260320897230584300926158113123058430092859363332305843009289667258,Hunter
0.0,0.8,0.15000000000000002,0.08485135555880186,0.9044776119402985,0.06802721088435373,0.035555555555555556,0.36045314109165805,0.1651342614388035,0.630579297245964,0.08151292531121825,0.3261008296107211,0.33949191685912233,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.016795865633074936,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.01810465081767726,0.0,0.0,0.0,0.0,0.0,0.1285714285714286,0.0,0.7428571428571429,0.23428571428571432,0.0,0.0,0.0,0.0,0.0,1,3,2305843009260322782,2305843009260322782230584300927686529223058430092848854692305843009294824270,Warlock
0.0,0.8,0.08181818181818185,0.2407944001926579,0.8721845318860244,0.2040816326530612,0.11636363636363636,0.5711075741971725,0.05756361687056396,0.4351204351204351,0.23870233288627019,0.5581597725822359,0.0722083920698239,0.0,0.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.018234672304439745,0.02564102564102564,0.0,0.0,0.02829268292682927,0.0,0.0,0.02850875417877466,0.0,0.0,0.0,0.0,0.0,0.0,0.12850467289719625,0.5373831775700934,0.15610938040844582,0.0,0.0,0.31426661022284447,0.0,0.0,4,3,2305843009260323512,2305843009260323512230584300926296799123058430092654352112305843009268112291,Hunter
0.0,0.8,0.09000000000000002,0.14731601019599527,0.9101492537313433,0.02040816326530612,0.0,0.33264675592173015,0.03938387571366689,0.49914529914529926,0.13618088813067536,0.4629227823867262,0.05834708017156053,0.026254826254826256,0.0,0.0,0.0,0.0,0.0,0.02258064516129032,0.005398671096345514,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.03754913059516389,0.4516129032258064,0.0,0.0,0.0,0.0,0.0,0.09297912713472484,0.12333965844402278,0.0,0.0,0.0,0.4200490581755912,0.0,0.0,0,1,2305843009260328385,2305843009260328385230584300926039096223058430092612595312305843009279046781,Hunter
0.0,1.0,0.4,0.3428017587169766,1.0,0.06802721088435373,0.017777777777777778,0.27806385169927905,0.135876712702978,0.16714150047483384,0.33341258331153967,0.31589023611997447,0.08644011877268225,0.00992829564258136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.03143631436314363,0.0,0.0,0.016811461473557453,0.35255712731229605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3747551686615887,0.0,0.0,0.5588343639693197,0.0,0.0,4,3,2305843009260328969,2305843009260328969230584300926193098023058430092672794392305843009283496361,Titan
0.0,0.8,0.05,0.2581023898305668,0.9077943615257047,0.022675736961451243,0.0,0.4222451081359423,0.09298840571792057,0.2583095916429251,0.2682374012347146,0.2903637523931079,0.07357307819201582,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.006298449612403101,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.03650609918974266,0.4772727272727273,0.0,0.0,0.0,0.0,0.0,0.13636363636363638,0.14772727272727273,0.0,0.23863636363636365,0.0,0.0,0.0,0.0,0,0,2305843009260336067,2305843009260336067230584300926399941823058430092641983692305843009269590218,Hunter
0.0,0.8,0.11250000000000002,0.4899445322425705,0.8955223880597015,0.02551020408163265,0.06,0.24459320288362513,0.21964208361463738,0.17948717948717952,0.43631868001236296,0.39629865985960433,0.13603183767733418,0.015444015444015444,0.09890109890109888,0.0,0.017613636363636363,0.0,0.0,0.0,0.007319352159468438,0.0,0.0,0.0,0.0,0.0,0.0,0.0353931083607871,0.2807017543859649,0.39473684210526316,0.0,0.2719298245614035,0.0,0.0,0.0,0.17669172932330826,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2305843009260336470,2305843009260336470230584300926045671923058430092618569922305843009265514164,Hunter
0.0,0.8,0.0,0.13969126641367421,0.9044776119402985,0.12244897959183672,0.05600000000000001,0.3419155509783728,0.22115168000192997,0.7658119658119659,0.12290800228627223,0.7386088066368858,0.5447212141207523,0.026061776061776062,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.013372093023255812,0.06837606837606837,0.03361344537815126,0.2222222222222222,0.058536585365853655,0.0,0.0,0.06949514735998574,0.2498457742134485,0.0,0.05922270203578039,0.0,0.0,0.0,0.0,0.1702652683528686,0.17986153951607373,0.14805675508945096,0.16102986536996042,0.2809260855453359,0.0,0.0,3,4,2305843009260340932,2305843009260340932230584300926161232223058430092616591372305843009262792083,Warlock
0.0,1.0,0.0,0.3443442512885665,1.0,0.022675736961451243,0.026666666666666665,0.2574665293511843,0.214714708855128,0.10636277302943972,0.32777632486151065,0.2903637523931079,0.10788518640712637,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0069767441860465115,0.0,0.0,0.0,0.023170731707317073,0.0,0.0,0.014662859178040367,0.0,0.0,0.422674738580077,0.0,0.0,0.0,0.0,0.3698403962575674,0.0,0.0,0.0,0.4629555552572587,0.0,0.0,1,1,2305843009260341676,2305843009260341676230584300926644509623058430092833558242305843009301205180,Warlock
0.0,1.0,0.0,0.13977387924585094,1.0,0.07653061224489795,0.0,0.12873326467559215,0.059702162366778916,0.35897435897435903,0.12037041439813605,0.33312061263560944,0.07089244473771031,0.011872586872586873,0.038461538461538464,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763066202090592,0.0,0.0,0.025194932393757065,0.29476206778500513,0.20968846285518658,0.3067442656624444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4676972112314169,0.0,0.0,0,1,2305843009260346803,2305843009260346803230584300926240647023058430092677690492305843009285177272,Hunter
0.0,0.8,0.15000000000000002,0.03366578573420629,0.8709784411276948,0.04535147392290249,0.0,0.12358393408856846,0.047602508517172876,0.36467236467236464,0.03580038515489408,0.06573069559668156,0.0649950511382382,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.003633720930232558,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0060101504763600735,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0,0.6693061840120663,0.0,0.0,0.0,0,3,2305843009260347087,2305843009260347087230584300926174650123058430092650487492305843009265080504,Hunter
0.0,1.0,0.16875,0.08317728876434834,0.9970149253731343,0.0510204081632653,0.0,0.17507723995880534,0.05094132809359718,0.35897435897435903,0.07762535365302775,0.1780472239948947,0.06124216430221048,0.01866151866151866,0.0,0.03333333333333333,0.0,0.0,0.01,0.016129032258064516,0.011627906976744186,0.0,0.0,0.0,0.058536585365853655,0.0,0.0,0.04496482948980499,0.27102803738317754,0.0,0.0897196261682243,0.0,0.0,0.056074766355140186,0.056074766355140186,0.2242990654205608,0.0,0.0,0.0,0.42558989221400895,0.0,0.0,0,6,2305843009260352470,2305843009260352470230584300926051921123058430092915278022305843009294788568,Hunter
0.0,0.8,0.05000000000000001,0.4013200706516686,0.9061359867330018,0.0,0.06222222222222223,0.21627188465499483,0.20488955317850868,0.13675213675213677,0.3725779225410713,0.29546904913848127,0.0971626525899043,0.01776061776061776,0.0,0.0,0.006818181818181818,0.0,0.12,0.0,0.01126453488372093,0.0,0.0,0.2037037037037037,0.030018761726078796,0.0,0.0,0.06914412717546897,0.17109749409885314,0.0,0.0,0.05579266111919125,0.0,0.44634128895353004,0.0,0.14413104122457734,0.0,0.0,0.14833220429632474,0.1447688211754574,0.0,0.0,3,3,2305843009260355161,2305843009260355161230584300926085622923058430092622849732305843009283965949,Hunter
0.0,1.0,0.06923076923076925,0.03277906438638983,0.9485648679678532,0.09419152276295131,0.02461538461538462,0.05386991998732471,0.05572748168759048,0.33136094674556216,0.029817865261625512,0.08615188257817485,0.06384031672715273,0.0,0.0,0.0,0.0,0.0,0.01,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.008013533968480098,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.6176470588235294,0.0,3,2,2305843009260357397,2305843009260357397230584300926061743023058430092667335542305843009273054988,Titan
0.0,0.8,0.05625000000000001,0.04419270729580294,0.892910447761194,0.0510204081632653,0.05,0.22142121524201852,0.07603392784731491,0.4871794871794872,0.0444021777894011,0.16656030631780472,0.16739524909270864,0.005515719801434087,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0029069767441860465,0.0,0.0,0.0,0.03414634146341464,0.0,0.0,0.01583626950913924,0.20618556701030927,0.0,0.0,0.0,0.0,0.0,0.14432989690721648,0.14432989690721648,0.0,0.0,0.0,0.638994216746291,0.0,0.0,1,1,2305843009260359003,2305843009260359003230584300926089213523058430092616714782305843009261779825,Titan
0.0,0.8,0.22500000000000003,0.17547200715370279,0.8937313432835821,0.04081632653061224,0.0,0.17507723995880534,0.1257327890667988,0.2940170940170941,0.16409405387413517,0.21940012763241865,0.08922797756516,0.005791505791505792,0.042735042735042736,0.0,0.0,0.0,0.0,0.0,0.005167958656330749,0.0,0.0,0.0,0.0,0.0,0.0,0.010536313180779392,0.3033707865168539,0.4915730337078652,0.0,0.0,0.0,0.0,0.0,0.3595505617977528,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2305843009260360664,2305843009260360664230584300926148183323058430092647497862305843009266475165,Warlock
0.0,0.8,0.15000000000000002,0.11110157647296254,0.87363184079602,0.06802721088435373,0.008888888888888889,0.24716786817713693,0.08029238125005098,0.5925925925925927,0.0998407075438054,0.1780472239948947,0.0907291322995711,0.0061776061776061784,0.0,0.0,0.0,0.0,0.0,0.0,0.00436046511627907,0.0,0.01680672268907563,0.0,0.00975609756097561,0.0,0.0,0.013623007746416164,0.26229508196721313,0.0,0.0,0.0,0.0,0.0,0.0,0.2459016393442623,0.0,0.3278688524590164,0.0,0.20736848117895698,0.0,0.0,1,1,2305843009260364178,2305843009260364178230584300926134422923058430092614076212305843009263977834,Hunter
0.0,1.0,0.25000000000000006,0.10850815489655315,0.9950248756218905,0.13605442176870747,0.05333333333333333,0.4119464469618948,0.16840995389036925,0.51661918328585,0.10663084567651743,0.3669432035737077,0.3030353018805674,0.016087516087516088,0.0,0.0,0.004545454545454545,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.01951219512195122,0.0,0.0,0.019143442258035794,0.5102040816326531,0.0,0.0,0.12244897959183673,0.0,0.0,0.12244897959183673,0.0,0.0,0.0,0.0,0.3097831188224418,0.0,0.0,4,6,2305843009260366010,2305843009260366010230584300926060533723058430092612160942305843009264982043,Warlock
0.0,0.8,0.05,0.13233022129554617,0.9104477611940298,0.0,0.0,0.22657054582904224,0.10906469148907107,0.2279202279202279,0.1293026794417631,0.22399489470325462,0.09930715935334869,0.012441012441012441,0.0,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.02553191489361702,0.0,0.012702935327812899,0.5598455598455598,0.0,0.0,0.0,0.0,0.0,0.0,0.23166023166023164,0.0,0.0,0.0,0.0,0.2575516693163752,0.0,0,2,2305843009260369092,2305843009260369092230584300926175335523058430092627838752305843009270490415,Hunter
0.0,0.8,0.11250000000000002,0.2464043347189205,0.891044776119403,0.0,0.03,0.11714727085478888,0.1592151566652487,0.22222222222222224,0.2179215900715627,0.26994256541161454,0.08778043549983502,0.014414414414414413,0.0,0.0,0.0,0.0,0.0,0.0,0.00872093023255814,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.017985931795921995,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.3879310344827586,0.0,0.12931034482758622,0.0,0.0,0.0,0.0,1,0,2305843009260370533,2305843009260370533230584300926211272723058430092624213932305843009264950287,Hunter
0.0,1.0,0.05625000000000001,0.2771218741284744,0.9940298507462687,0.1530612244897959,0.07,0.3141091658084449,0.06771671295841332,0.2991452991452992,0.26315589263212946,0.3675813656668794,0.04435417354008577,0.0111003861003861,0.0,0.0,0.0,0.0,0.0,0.04032258064516129,0.006540697674418604,0.0,0.0,0.0,0.01707317073170732,0.0,0.0,0.02237111566200694,0.30666666666666664,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.24,0.0,0.0,0.0,0.23612357723577232,0.0,0.0,3,1,2305843009260370881,2305843009260370881230584300927664871623058430092840246072305843009299874052,Warlock
0.0,0.8,0.11250000000000002,0.11557761441558038,0.9074626865671642,0.02551020408163265,0.02,0.4647270854788877,0.2282816359801285,0.6153846153846154,0.11050227915732778,0.4709636247606892,0.4786167931375782,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.013081395348837208,0.0,0.0,0.0,0.0,0.0,0.0,0.018698245926453562,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,3,5,2305843009260371815,2305843009260371815230584300926085344823058430092651873132305843009277869642,Hunter
0.0,0.8,0.15000000000000002,0.14185373569960347,0.9049751243781096,0.017006802721088433,0.026666666666666665,0.19052523171987637,0.10304023071489614,0.3076923076923077,0.13614987755878366,0.23931078493937458,0.10466842626195973,0.012839369982227126,0.0,0.0,0.0,0.0,0.0,0.07258064516129031,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.02357420574854463,0.3384491114701131,0.0,0.0,0.0,0.0,0.0,0.4579967689822294,0.2035541195476575,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2305843009260372207,2305843009260372207230584300926048297423058430092622916042305843009266761670,Hunter
0.0,1.0,0.05625000000000001,0.3812666834884926,0.9970149253731343,0.07653061224489795,0.0,0.17507723995880534,0.14697281821835959,0.17094017094017097,0.3343239580609116,0.3446075303126994,0.08536786539096006,0.0,0.0,0.0,0.0,0.0,0.0,0.0347394540942928,0.00729594163246694,0.0,0.03721488595438175,0.0,0.0,0.06382978723404255,0.0,0.029629297936032965,0.0,0.0,0.0,0.0,0.0,0.0,0.17811831789023522,0.2075552387740556,0.0,0.3662330719885959,0.0,0.0,0.3064682822523164,0.0,0,2,2305843009260374050,2305843009260374050230584300926209420323058430092628246292305843009265168534,Hunter
0.0,1.0,0.28125000000000006,0.14690102126190252,0.983955223880597,0.1020408163265306,0.0,0.15190525231719876,0.09251010743540412,0.27350427350427353,0.13297353843227694,0.26419910657306955,0.08778043549983502,0.007335907335907336,0.0,0.03333333333333333,0.01818181818181818,0.0,0.0,0.024193548387096774,0.012873754152823921,0.0,0.02262443438914027,0.1111111111111111,0.03089430894308943,0.0,0.0,0.04991776098534178,0.09650771205834742,0.0,0.08126965225966098,0.2031741306491525,0.0,0.0,0.07619029899343219,0.2249427875044188,0.0,0.13675181870616032,0.110488382935737,0.2034620196612221,0.0,0.0,0,4,2305843009260375180,2305843009260375180230584300926283741623058430092635532192305843009265262034,Hunter
0.0,1.0,0.04500000000000001,0.31893030894611246,0.9791044776119403,0.02040816326530612,0.0,0.2677651905252317,0.13822054502101486,0.16410256410256407,0.3167323648985995,0.2331844288449266,0.08922797756516,0.007335907335907336,0.0,0.03333333333333333,0.01818181818181818,0.0,0.0,0.024193548387096774,0.012873754152823921,0.0,0.02262443438914027,0.1111111111111111,0.03089430894308943,0.0,0.0,0.04991776098534178,0.09650771205834742,0.0,0.08126965225966098,0.2031741306491525,0.0,0.0,0.07619029899343219,0.2249427875044188,0.0,0.13675181870616032,0.110488382935737,0.2034620196612221,0.0,0.0,0,4,2305843009260375180,2305843009260375180230584300926355321923058430093284339972305843009336144130,Hunter
0.0,0.8,0.037500000000000006,0.13039276012223858,0.9069651741293532,0.0,0.0,0.10556127703398557,0.05112206191682243,0.31908831908831925,0.11479755593067212,0.22016592214422465,0.053200263939293946,0.010338910338910339,0.0,0.0,0.0,0.0,0.0,0.029325513196480933,0.0037790697674418604,0.0,0.0,0.0,0.0,0.0,0.0,0.012810861711226765,0.4620076681770652,0.0,0.0,0.0,0.0,0.0,0.3136981526664343,0.22429417915650052,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2305843009260375268,2305843009260375268230584300926111570823058430092900371222305843009291857171,Hunter
0.0,0.8,0.16875,0.8294134052245048,0.9044776119402985,0.0,0.1,0.4531410916580844,0.10897590996187269,0.12820512820512822,0.7528589429637907,0.7294192724952138,0.0660673045199604,0.0253723110865968,0.0,0.0,0.004545454545454545,0.0,0.0,0.06451612903225806,0.014327242524916944,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.044074436826640535,0.3755102040816327,0.0,0.0,0.057142857142857134,0.0,0.0,0.22857142857142854,0.2816326530612245,0.0,0.0,0.12429971988795514,0.0,0.0,0.0,4,3,2305843009260375398,2305843009260375398230584300926236585023058430092654280682305843009272636212,Hunter
0.0,0.8,0.675,0.4132989813941752,0.8776119402985074,0.0510204081632653,0.05,0.34886714727085477,0.1658071850597275,0.15384615384615385,0.40895841753643525,0.3388640714741544,0.10708099637083468,0.008687258687258687,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.00823643410852713,0.0,0.0,0.0,0.0,0.0,0.0,0.013578488113257944,0.3698630136986301,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.4657534246575342,0.0,0.0,0.0,0.0,0.0,0.0,4,5,2305843009260380358,2305843009260380358230584300926053481423058430092623311172305843009264606696,Titan
0.0,0.8,0.11250000000000002,0.3104822109191356,0.8985074626865672,0.0,0.04,0.279351184346035,0.16088456645346091,0.17094017094017097,0.3095028648867122,0.3044033184428845,0.10466842626195973,0.011154011154011155,0.038461538461538464,0.16666666666666666,0.0,0.0,0.0,0.016129032258064516,0.008357558139534883,0.0,0.0,0.0,0.0,0.0,0.0,0.032759030065592255,0.21780104712041884,0.16492146596858637,0.6031413612565446,0.0,0.0,0.0,0.07539267015706806,0.21675392670157068,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2305843009260382598,2305843009260382598230584300926618986423058430092861961112305843009289915912,Warlock
