,matchID,mode,standing,team_id,teamscore
8345,713573816,42,0.0,16.0,4.0
8346,713573816,42,0.0,16.0,4.0
8347,713573816,42,0.0,16.0,4.0
8348,713573816,42,1.0,17.0,3.0
8349,713573816,42,1.0,17.0,3.0
8350,713573816,42,1.0,17.0,3.0
8351,713573816,42,1.0,17.0,3.0
8352,713381681,42,0.0,16.0,4.0
8353,713381681,42,0.0,16.0,4.0
8354,713381681,42,0.0,16.0,4.0
8355,713381681,42,0.0,16.0,4.0
8356,713381681,42,1.0,17.0,1.0
8357,713381681,42,1.0,17.0,1.0
8358,713381681,42,1.0,17.0,1.0
8359,713381681,42,1.0,17.0,1.0
8360,713234004,42,0.0,16.0,4.0
8361,713234004,42,0.0,16.0,4.0
8362,713234004,42,0.0,16.0,4.0
8363,713234004,42,0.0,16.0,4.0
8364,713234004,42,1.0,17.0,2.0
8365,713234004,42,1.0,17.0,2.0
8366,713234004,42,1.0,17.0,2.0
8367,713234004,42,1.0,17.0,2.0
8368,713078030,42,0.0,17.0,4.0
8369,713078030,42,0.0,17.0,4.0
8370,713078030,42,0.0,17.0,4.0
8371,713078030,42,0.0,17.0,4.0
8372,713078030,42,1.0,16.0,0.0
8373,713078030,42,1.0,16.0,0.0
8374,713078030,42,1.0,16.0,0.0
8375,713078030,42,1.0,16.0,0.0
8376,712984235,42,0.0,17.0,4.0
8377,712984235,42,0.0,17.0,4.0
8378,712984235,42,0.0,17.0,4.0
8379,712984235,42,0.0,17.0,4.0
8380,712984235,42,1.0,16.0,0.0
8381,712984235,42,1.0,16.0,0.0
8382,712984235,42,1.0,16.0,0.0
8383,712984235,42,1.0,16.0,0.0
8384,1307529635,41,0.0,17.0,6.0
8385,1307529635,41,0.0,17.0,6.0
8386,1307529635,41,0.0,17.0,6.0
8387,1307529635,41,0.0,17.0,6.0
8388,1307529635,41,1.0,16.0,1.0
8389,1307529635,41,1.0,16.0,1.0
8390,1307529635,41,1.0,16.0,1.0
8391,1307529635,41,1.0,16.0,1.0
8392,1307455638,41,0.0,16.0,6.0
8393,1307455638,41,0.0,16.0,6.0
8394,1307455638,41,0.0,16.0,6.0
8395,1307455638,41,0.0,16.0,6.0
8396,1307455638,41,1.0,17.0,1.0
8397,1307455638,41,1.0,17.0,1.0
8398,1307455638,41,1.0,17.0,1.0
8399,1307455638,41,1.0,17.0,1.0
8400,1307393791,41,0.0,16.0,6.0
8401,1307393791,41,0.0,16.0,6.0
8402,1307393791,41,0.0,16.0,6.0
8403,1307393791,41,0.0,16.0,6.0
8404,1307393791,41,1.0,17.0,2.0
8405,1307393791,41,1.0,17.0,2.0
8406,1307393791,41,1.0,17.0,2.0
8407,1307393791,41,1.0,17.0,2.0
8408,1307320710,41,0.0,17.0,5.0
8409,1307320710,41,0.0,17.0,5.0
8410,1307320710,41,0.0,17.0,5.0
8411,1307320710,41,0.0,17.0,5.0
8412,1307320710,41,1.0,16.0,3.0
8413,1307320710,41,1.0,16.0,3.0
8414,1307320710,41,1.0,16.0,3.0
8415,1307320710,41,1.0,16.0,3.0
8416,1307103078,31,0.0,16.0,70.0
8417,1307103078,31,0.0,16.0,70.0
8418,1307103078,31,0.0,16.0,70.0
8419,1307103078,31,1.0,17.0,42.0
8420,1307103078,31,0.0,16.0,70.0
8421,1307103078,31,1.0,17.0,42.0
8422,1307103078,31,1.0,17.0,42.0
8423,1307103078,31,1.0,17.0,42.0
8424,1306800819,12,0.0,17.0,39.0
8425,1306800819,12,1.0,16.0,34.0
8426,1306800819,12,1.0,16.0,34.0
8427,1306800819,12,1.0,16.0,34.0
8428,1306800819,12,0.0,17.0,39.0
8429,1306800819,12,0.0,17.0,39.0
8430,1306800819,12,0.0,17.0,39.0
8431,1306800819,12,1.0,16.0,34.0
8432,1306463869,10,0.0,16.0,89.0
8433,1306463869,10,0.0,16.0,89.0
8434,1306463869,10,0.0,16.0,89.0
8435,1306463869,10,0.0,16.0,89.0
8436,1306463869,10,1.0,17.0,57.0
8437,1306463869,10,1.0,17.0,57.0
8438,1306463869,10,1.0,17.0,57.0
8439,1306463869,10,1.0,17.0,57.0
8440,1256183262,42,0.0,17.0,2.0
8441,1256183262,42,0.0,17.0,2.0
8442,1256183262,42,0.0,17.0,2.0
8443,1256183262,42,0.0,17.0,2.0
8444,1256183262,42,1.0,16.0,0.0
8445,1256183262,42,1.0,16.0,0.0
8446,1256183262,42,1.0,16.0,0.0
8447,1256183262,42,1.0,16.0,0.0
8448,1256150599,42,0.0,16.0,4.0
8449,1256150599,42,0.0,16.0,4.0
8450,1256150599,42,0.0,16.0,4.0
8451,1256150599,42,0.0,16.0,4.0
8452,1256150599,42,1.0,17.0,2.0
8453,1256150599,42,1.0,17.0,2.0
8454,1256150599,42,1.0,17.0,2.0
8455,1256150599,42,1.0,17.0,2.0
8456,1256042608,42,0.0,16.0,4.0
8457,1256042608,42,0.0,16.0,4.0
8458,1256042608,42,0.0,16.0,4.0
8459,1256042608,42,0.0,16.0,4.0
8460,1256042608,42,1.0,17.0,1.0
8461,1256042608,42,1.0,17.0,1.0
8462,1256042608,42,1.0,17.0,1.0
8463,1256042608,42,1.0,17.0,1.0
8464,1255986311,42,0.0,17.0,4.0
8465,1255986311,42,0.0,17.0,4.0
8466,1255986311,42,0.0,17.0,4.0
8467,1255986311,42,0.0,17.0,4.0
8468,1255986311,42,1.0,16.0,0.0
8469,1255986311,42,1.0,16.0,0.0
8470,1255986311,42,1.0,16.0,0.0
8471,1255986311,42,1.0,16.0,0.0
8472,1255926388,42,0.0,16.0,4.0
8473,1255926388,42,0.0,16.0,4.0
8474,1255926388,42,0.0,16.0,4.0
8475,1255926388,42,0.0,16.0,4.0
8476,1255926388,42,1.0,17.0,1.0
8477,1255926388,42,1.0,17.0,1.0
8478,1255926388,42,1.0,17.0,1.0
8479,1255926388,42,1.0,17.0,1.0
8480,1255795385,42,0.0,16.0,4.0
8481,1255795385,42,0.0,16.0,4.0
8482,1255795385,42,0.0,16.0,4.0
8483,1255795385,42,0.0,16.0,4.0
8484,1255795385,42,1.0,17.0,0.0
8485,1255795385,42,1.0,17.0,0.0
8486,1255795385,42,1.0,17.0,0.0
8487,1255795385,42,1.0,17.0,0.0
8488,1255736175,42,0.0,17.0,4.0
8489,1255736175,42,0.0,17.0,4.0
8490,1255736175,42,0.0,17.0,4.0
8491,1255736175,42,0.0,17.0,4.0
8492,1255736175,42,1.0,16.0,0.0
8493,1255736175,42,1.0,16.0,0.0
8494,1255736175,42,1.0,16.0,0.0
8495,1255736175,42,1.0,16.0,0.0
8496,1255686560,42,0.0,17.0,4.0
8497,1255686560,42,0.0,17.0,4.0
8498,1255686560,42,0.0,17.0,4.0
8499,1255686560,42,0.0,17.0,4.0
8500,1255686560,42,1.0,16.0,0.0
8501,1255686560,42,1.0,16.0,0.0
8502,1255686560,42,1.0,16.0,0.0
8503,1255686560,42,1.0,16.0,0.0
8504,1255631142,42,0.0,16.0,4.0
8505,1255631142,42,0.0,16.0,4.0
8506,1255631142,42,0.0,16.0,4.0
8507,1255631142,42,0.0,16.0,4.0
8508,1255631142,42,1.0,17.0,0.0
8509,1255631142,42,1.0,17.0,0.0
8510,1255631142,42,1.0,17.0,0.0
8511,1255631142,42,1.0,17.0,0.0
8512,406176512,38,0.0,17.0,6.0
8513,406176512,38,0.0,17.0,6.0
8514,406176512,38,0.0,17.0,6.0
8515,406176512,38,0.0,17.0,6.0
8516,406176512,38,1.0,16.0,2.0
8517,406176512,38,1.0,16.0,2.0
8518,406176512,38,1.0,16.0,2.0
8519,406176512,38,1.0,16.0,2.0
8520,405839469,38,0.0,16.0,6.0
8521,405839469,38,0.0,16.0,6.0
8522,405839469,38,0.0,16.0,6.0
8523,405839469,38,0.0,16.0,6.0
8524,405839469,38,1.0,17.0,5.0
8525,405839469,38,1.0,17.0,5.0
8526,405839469,38,1.0,17.0,5.0
8527,405839469,38,1.0,17.0,5.0
8528,405449305,38,0.0,17.0,6.0
8529,405449305,38,0.0,17.0,6.0
8530,405449305,38,0.0,17.0,6.0
8531,405449305,38,0.0,17.0,6.0
8532,405449305,38,1.0,16.0,3.0
8533,405449305,38,1.0,16.0,3.0
8534,405449305,38,1.0,16.0,3.0
8535,405449305,38,1.0,16.0,3.0
8536,1435079654,31,0.0,16.0,70.0
8537,1435079654,31,1.0,17.0,52.0
8538,1435079654,31,1.0,17.0,52.0
8539,1435079654,31,0.0,16.0,70.0
8540,1435079654,31,0.0,16.0,70.0
8541,1435079654,31,1.0,17.0,52.0
8542,1435079654,31,0.0,16.0,70.0
8543,1435079654,31,1.0,17.0,52.0
8544,1424229668,10,0.0,16.0,91.0
8545,1424229668,10,0.0,16.0,91.0
8546,1424229668,10,0.0,16.0,91.0
8547,1424229668,10,0.0,16.0,91.0
8548,1424229668,10,1.0,17.0,35.0
8549,1424229668,10,1.0,17.0,35.0
8550,1424229668,10,1.0,17.0,35.0
8551,1424229668,10,1.0,17.0,35.0
8552,1424149701,10,1.0,17.0,81.0
8553,1424149701,10,0.0,16.0,83.0
8554,1424149701,10,1.0,17.0,81.0
8555,1424149701,10,0.0,16.0,83.0
8556,1424149701,10,0.0,16.0,83.0
8557,1424149701,10,1.0,17.0,81.0
8558,1424149701,10,0.0,16.0,83.0
8559,1424149701,10,1.0,17.0,81.0
8560,1334971741,0,NA,NA,125.0
8561,1334971741,0,NA,NA,95.0
8562,1334971741,0,NA,NA,95.0
8563,1334971741,0,NA,NA,125.0
8564,1334971741,0,NA,NA,125.0
8565,1334971741,0,NA,NA,95.0
8566,1334971741,0,NA,NA,95.0
8567,1334971741,0,NA,NA,125.0
8568,1334919975,0,NA,NA,127.0
8569,1334919975,0,NA,NA,127.0
8570,1334919975,0,NA,NA,127.0
8571,1334919975,0,NA,NA,74.0
8572,1334919975,0,NA,NA,74.0
8573,1334919975,0,NA,NA,127.0
8574,1334919975,0,NA,NA,74.0
8575,1334919975,0,NA,NA,74.0
8576,1281725831,0,NA,NA,126.0
8577,1281725831,0,NA,NA,98.0
8578,1281725831,0,NA,NA,126.0
8579,1281725831,0,NA,NA,98.0
8580,1281725831,0,NA,NA,98.0
8581,1281725831,0,NA,NA,126.0
8582,1281725831,0,NA,NA,126.0
8583,1281725831,0,NA,NA,98.0
8584,1281613511,0,NA,NA,125.0
8585,1281613511,0,NA,NA,125.0
8586,1281613511,0,NA,NA,75.0
8587,1281613511,0,NA,NA,75.0
8588,1281613511,0,NA,NA,75.0
8589,1281613511,0,NA,NA,125.0
8590,1281613511,0,NA,NA,75.0
8591,1281613511,0,NA,NA,125.0
8592,1281552123,0,NA,NA,125.0
8593,1281552123,0,NA,NA,125.0
8594,1281552123,0,NA,NA,87.0
8595,1281552123,0,NA,NA,87.0
8596,1281552123,0,NA,NA,87.0
8597,1281552123,0,NA,NA,125.0
8598,1281552123,0,NA,NA,87.0
8599,1281552123,0,NA,NA,125.0
8600,1281498905,0,NA,NA,127.0
8601,1281498905,0,NA,NA,127.0
8602,1281498905,0,NA,NA,90.0
8603,1281498905,0,NA,NA,90.0
8604,1281498905,0,NA,NA,127.0
8605,1281498905,0,NA,NA,127.0
8606,1281498905,0,NA,NA,90.0
8607,1281498905,0,NA,NA,90.0
8608,1281394708,0,NA,NA,126.0
8609,1281394708,0,NA,NA,126.0
8610,1281394708,0,NA,NA,64.0
8611,1281394708,0,NA,NA,64.0
8612,1281394708,0,NA,NA,126.0
8613,1281394708,0,NA,NA,64.0
8614,1281394708,0,NA,NA,126.0
8615,1281394708,0,NA,NA,64.0
8616,1281344484,0,NA,NA,118.0
8617,1281344484,0,NA,NA,127.0
8618,1281344484,0,NA,NA,127.0
8619,1281344484,0,NA,NA,127.0
8620,1281344484,0,NA,NA,127.0
8621,1281344484,0,NA,NA,118.0
8622,1281344484,0,NA,NA,118.0
8623,1281344484,0,NA,NA,118.0
8624,1281280171,0,NA,NA,126.0
8625,1281280171,0,NA,NA,84.0
8626,1281280171,0,NA,NA,126.0
8627,1281280171,0,NA,NA,84.0
8628,1281280171,0,NA,NA,126.0
8629,1281280171,0,NA,NA,84.0
8630,1281280171,0,NA,NA,126.0
8631,1281280171,0,NA,NA,84.0
8632,1281216704,0,NA,NA,126.0
8633,1281216704,0,NA,NA,104.0
8634,1281216704,0,NA,NA,126.0
8635,1281216704,0,NA,NA,104.0
8636,1281216704,0,NA,NA,126.0
8637,1281216704,0,NA,NA,104.0
8638,1281216704,0,NA,NA,126.0
8639,1281216704,0,NA,NA,104.0
8640,1281152258,0,NA,NA,127.0
8641,1281152258,0,NA,NA,127.0
8642,1281152258,0,NA,NA,81.0
8643,1281152258,0,NA,NA,81.0
8644,1281152258,0,NA,NA,127.0
8645,1281152258,0,NA,NA,81.0
8646,1281152258,0,NA,NA,127.0
8647,1281152258,0,NA,NA,81.0
8648,1273983551,0,NA,NA,127.0
8649,1273983551,0,NA,NA,127.0
8650,1273983551,0,NA,NA,118.0
8651,1273983551,0,NA,NA,118.0
8652,1273983551,0,NA,NA,118.0
8653,1273983551,0,NA,NA,127.0
8654,1273983551,0,NA,NA,118.0
8655,1273983551,0,NA,NA,127.0
8656,1273913251,0,NA,NA,126.0
8657,1273913251,0,NA,NA,119.0
8658,1273913251,0,NA,NA,126.0
8659,1273913251,0,NA,NA,119.0
8660,1273913251,0,NA,NA,126.0
8661,1273913251,0,NA,NA,119.0
8662,1273913251,0,NA,NA,119.0
8663,1273913251,0,NA,NA,126.0
8664,1273776462,0,NA,NA,125.0
8665,1273776462,0,NA,NA,125.0
8666,1273776462,0,NA,NA,62.0
8667,1273776462,0,NA,NA,125.0
8668,1273776462,0,NA,NA,62.0
8669,1273776462,0,NA,NA,62.0
8670,1273776462,0,NA,NA,62.0
8671,1273776462,0,NA,NA,125.0
8672,1273699476,0,NA,NA,127.0
8673,1273699476,0,NA,NA,98.0
8674,1273699476,0,NA,NA,127.0
8675,1273699476,0,NA,NA,98.0
8676,1273699476,0,NA,NA,127.0
8677,1273699476,0,NA,NA,98.0
8678,1273699476,0,NA,NA,98.0
8679,1273699476,0,NA,NA,127.0
8680,1273555310,0,NA,NA,124.0
8681,1273555310,0,NA,NA,125.0
8682,1273555310,0,NA,NA,124.0
8683,1273555310,0,NA,NA,125.0
8684,1273555310,0,NA,NA,125.0
8685,1273555310,0,NA,NA,125.0
8686,1273555310,0,NA,NA,124.0
8687,1273555310,0,NA,NA,124.0
8688,1273480328,0,NA,NA,127.0
8689,1273480328,0,NA,NA,127.0
8690,1273480328,0,NA,NA,94.0
8691,1273480328,0,NA,NA,127.0
8692,1273480328,0,NA,NA,94.0
8693,1273480328,0,NA,NA,94.0
8694,1273480328,0,NA,NA,127.0
8695,1273480328,0,NA,NA,94.0
8696,1359294489,42,0.0,16.0,2.0
8697,1359294489,42,0.0,16.0,2.0
8698,1359294489,42,0.0,16.0,2.0
8699,1359294489,42,0.0,16.0,2.0
8700,1359294489,42,1.0,17.0,0.0
8701,1359294489,42,1.0,17.0,0.0
8702,1359294489,42,1.0,17.0,0.0
8703,1359294489,42,1.0,17.0,0.0
8704,1359272973,42,0.0,16.0,4.0
8705,1359272973,42,0.0,16.0,4.0
8706,1359272973,42,0.0,16.0,4.0
8707,1359272973,42,0.0,16.0,4.0
8708,1359272973,42,1.0,17.0,1.0
8709,1359272973,42,1.0,17.0,1.0
8710,1359272973,42,1.0,17.0,1.0
8711,1359272973,42,1.0,17.0,1.0
8712,1359239182,42,0.0,17.0,4.0
8713,1359239182,42,0.0,17.0,4.0
8714,1359239182,42,0.0,17.0,4.0
8715,1359239182,42,0.0,17.0,4.0
8716,1359239182,42,1.0,16.0,0.0
8717,1359239182,42,1.0,16.0,0.0
8718,1359239182,42,1.0,16.0,0.0
8719,1359239182,42,1.0,16.0,0.0
8720,1359211873,0,NA,NA,126.0
8721,1359211873,0,NA,NA,86.0
8722,1359211873,0,NA,NA,126.0
8723,1359211873,0,NA,NA,126.0
8724,1359211873,0,NA,NA,86.0
8725,1359211873,0,NA,NA,86.0
8726,1359211873,0,NA,NA,126.0
8727,1359211873,0,NA,NA,86.0
8728,1338134543,0,NA,NA,125.0
8729,1338134543,0,NA,NA,125.0
8730,1338134543,0,NA,NA,106.0
8731,1338134543,0,NA,NA,106.0
8732,1338134543,0,NA,NA,125.0
8733,1338134543,0,NA,NA,106.0
8734,1338134543,0,NA,NA,106.0
8735,1338134543,0,NA,NA,125.0
8736,1338050528,42,0.0,17.0,4.0
8737,1338050528,42,0.0,17.0,4.0
8738,1338050528,42,0.0,17.0,4.0
8739,1338050528,42,0.0,17.0,4.0
8740,1338050528,42,1.0,16.0,0.0
8741,1338050528,42,1.0,16.0,0.0
8742,1338050528,42,1.0,16.0,0.0
8743,1338050528,42,1.0,16.0,0.0
8744,1337986502,42,0.0,17.0,4.0
8745,1337986502,42,0.0,17.0,4.0
8746,1337986502,42,0.0,17.0,4.0
8747,1337986502,42,0.0,17.0,4.0
8748,1337986502,42,1.0,16.0,0.0
8749,1337986502,42,1.0,16.0,0.0
8750,1337986502,42,1.0,16.0,0.0
8751,1337986502,42,1.0,16.0,0.0
8752,1321293568,0,NA,NA,115.0
8753,1321293568,0,NA,NA,78.0
8754,1321293568,0,NA,NA,78.0
8755,1321293568,0,NA,NA,115.0
8756,1321293568,0,NA,NA,78.0
8757,1321293568,0,NA,NA,115.0
8758,1321293568,0,NA,NA,78.0
8759,1321293568,0,NA,NA,115.0
8760,1306849944,0,NA,NA,128.0
8761,1306849944,0,NA,NA,128.0
8762,1306849944,0,NA,NA,80.0
8763,1306849944,0,NA,NA,80.0
8764,1306849944,0,NA,NA,80.0
8765,1306849944,0,NA,NA,128.0
8766,1306849944,0,NA,NA,128.0
8767,1306849944,0,NA,NA,80.0
8768,1296594147,0,NA,NA,125.0
8769,1296594147,0,NA,NA,125.0
8770,1296594147,0,NA,NA,65.0
8771,1296594147,0,NA,NA,65.0
8772,1296594147,0,NA,NA,125.0
8773,1296594147,0,NA,NA,125.0
8774,1296594147,0,NA,NA,65.0
8775,1296594147,0,NA,NA,65.0
8776,1296528625,0,NA,NA,127.0
8777,1296528625,0,NA,NA,94.0
8778,1296528625,0,NA,NA,127.0
8779,1296528625,0,NA,NA,94.0
8780,1296528625,0,NA,NA,127.0
8781,1296528625,0,NA,NA,127.0
8782,1296528625,0,NA,NA,94.0
8783,1296528625,0,NA,NA,94.0
8784,1296459293,0,NA,NA,125.0
8785,1296459293,0,NA,NA,125.0
8786,1296459293,0,NA,NA,73.0
8787,1296459293,0,NA,NA,73.0
8788,1296459293,0,NA,NA,125.0
8789,1296459293,0,NA,NA,125.0
8790,1296459293,0,NA,NA,73.0
8791,1296459293,0,NA,NA,73.0
8792,1461994142,43,1.0,17.0,68.0
8793,1461994142,43,0.0,16.0,69.0
8794,1461994142,43,0.0,16.0,69.0
8795,1461994142,43,0.0,16.0,69.0
8796,1461994142,43,1.0,17.0,68.0
8797,1461994142,43,1.0,17.0,68.0
8798,1461994142,43,1.0,17.0,68.0
8799,1461994142,43,0.0,16.0,69.0
8800,1124210611,42,0.0,17.0,4.0
8801,1124210611,42,0.0,17.0,4.0
8802,1124210611,42,0.0,17.0,4.0
8803,1124210611,42,0.0,17.0,4.0
8804,1124210611,42,1.0,16.0,0.0
8805,1124210611,42,1.0,16.0,0.0
8806,1124210611,42,1.0,16.0,0.0
8807,1124210611,42,1.0,16.0,0.0
8808,1124174736,42,0.0,16.0,4.0
8809,1124174736,42,0.0,16.0,4.0
8810,1124174736,42,0.0,16.0,4.0
8811,1124174736,42,0.0,16.0,4.0
8812,1124174736,42,1.0,17.0,2.0
8813,1124174736,42,1.0,17.0,2.0
8814,1124174736,42,1.0,17.0,2.0
8815,1124174736,42,1.0,17.0,2.0
8816,721007391,43,1.0,17.0,65.0
8817,721007391,43,0.0,16.0,76.0
8818,721007391,43,0.0,16.0,76.0
8819,721007391,43,1.0,17.0,65.0
8820,721007391,43,0.0,16.0,76.0
8821,721007391,43,0.0,16.0,76.0
8822,721007391,43,1.0,17.0,65.0
8823,721007391,43,1.0,17.0,65.0
8824,700821786,42,0.0,17.0,4.0
8825,700821786,42,0.0,17.0,4.0
8826,700821786,42,0.0,17.0,4.0
8827,700821786,42,0.0,17.0,4.0
8828,700821786,42,1.0,16.0,2.0
8829,700821786,42,1.0,16.0,2.0
8830,700821786,42,1.0,16.0,2.0
8831,700821786,42,1.0,16.0,2.0
8832,700554245,42,0.0,17.0,2.0
8833,700554245,42,0.0,17.0,2.0
8834,700554245,42,0.0,17.0,2.0
8835,700554245,42,0.0,17.0,2.0
8836,700554245,42,1.0,16.0,0.0
8837,700554245,42,1.0,16.0,0.0
8838,700554245,42,1.0,16.0,0.0
8839,700554245,42,1.0,16.0,0.0
8840,714741376,42,0.0,17.0,4.0
8841,714741376,42,0.0,17.0,4.0
8842,714741376,42,0.0,17.0,4.0
8843,714741376,42,0.0,17.0,4.0
8844,714741376,42,1.0,16.0,1.0
8845,714741376,42,1.0,16.0,1.0
8846,714741376,42,1.0,16.0,1.0
8847,714741376,42,1.0,16.0,1.0
8848,714632471,42,0.0,16.0,4.0
8849,714632471,42,0.0,16.0,4.0
8850,714632471,42,0.0,16.0,4.0
8851,714632471,42,0.0,16.0,4.0
8852,714632471,42,1.0,17.0,0.0
8853,714632471,42,1.0,17.0,0.0
8854,714632471,42,1.0,17.0,0.0
8855,714632471,42,1.0,17.0,0.0
8856,714550804,42,0.0,16.0,4.0
8857,714550804,42,0.0,16.0,4.0
8858,714550804,42,0.0,16.0,4.0
8859,714550804,42,0.0,16.0,4.0
8860,714550804,42,1.0,17.0,0.0
8861,714550804,42,1.0,17.0,0.0
8862,714550804,42,1.0,17.0,0.0
8863,714550804,42,1.0,17.0,0.0
8864,714320172,42,0.0,16.0,3.0
8865,714320172,42,0.0,16.0,3.0
8866,714320172,42,0.0,16.0,3.0
8867,714320172,42,0.0,16.0,3.0
8868,714320172,42,1.0,17.0,0.0
8869,714320172,42,1.0,17.0,0.0
8870,714320172,42,1.0,17.0,0.0
8871,714320172,42,1.0,17.0,0.0
8872,714157552,42,0.0,17.0,4.0
8873,714157552,42,0.0,17.0,4.0
8874,714157552,42,0.0,17.0,4.0
8875,714157552,42,0.0,17.0,4.0
8876,714157552,42,1.0,16.0,0.0
8877,714157552,42,1.0,16.0,0.0
8878,714157552,42,1.0,16.0,0.0
8879,714157552,42,1.0,16.0,0.0
8880,714034380,42,0.0,16.0,4.0
8881,714034380,42,0.0,16.0,4.0
8882,714034380,42,0.0,16.0,4.0
8883,714034380,42,0.0,16.0,4.0
8884,714034380,42,1.0,17.0,2.0
8885,714034380,42,1.0,17.0,2.0
8886,714034380,42,1.0,17.0,2.0
8887,714034380,42,1.0,17.0,2.0
8888,713840131,42,0.0,16.0,4.0
8889,713840131,42,0.0,16.0,4.0
8890,713840131,42,0.0,16.0,4.0
8891,713840131,42,0.0,16.0,4.0
8892,713840131,42,1.0,17.0,1.0
8893,713840131,42,1.0,17.0,1.0
8894,713840131,42,1.0,17.0,1.0
8895,713840131,42,1.0,17.0,1.0
8896,701007544,42,0.0,16.0,4.0
8897,701007544,42,0.0,16.0,4.0
8898,701007544,42,0.0,16.0,4.0
8899,701007544,42,0.0,16.0,4.0
8900,701007544,42,1.0,17.0,0.0
8901,701007544,42,1.0,17.0,0.0
8902,701007544,42,1.0,17.0,0.0
8903,701007544,42,1.0,17.0,0.0
8904,677647726,42,0.0,17.0,4.0
8905,677647726,42,0.0,17.0,4.0
8906,677647726,42,0.0,17.0,4.0
8907,677647726,42,0.0,17.0,4.0
8908,677647726,42,1.0,16.0,0.0
8909,677647726,42,1.0,16.0,0.0
8910,677647726,42,1.0,16.0,0.0
8911,677647726,42,1.0,16.0,0.0
8912,677559537,42,0.0,16.0,4.0
8913,677559537,42,0.0,16.0,4.0
8914,677559537,42,0.0,16.0,4.0
8915,677559537,42,0.0,16.0,4.0
8916,677559537,42,1.0,17.0,0.0
8917,677559537,42,1.0,17.0,0.0
8918,677559537,42,1.0,17.0,0.0
8919,677559537,42,1.0,17.0,0.0
8920,677336695,42,0.0,17.0,4.0
8921,677336695,42,0.0,17.0,4.0
8922,677336695,42,0.0,17.0,4.0
8923,677336695,42,0.0,17.0,4.0
8924,677336695,42,1.0,16.0,0.0
8925,677336695,42,1.0,16.0,0.0
8926,677336695,42,1.0,16.0,0.0
8927,677336695,42,1.0,16.0,0.0
8928,677198524,42,0.0,16.0,4.0
8929,677198524,42,0.0,16.0,4.0
8930,677198524,42,0.0,16.0,4.0
8931,677198524,42,0.0,16.0,4.0
8932,677198524,42,1.0,17.0,0.0
8933,677198524,42,1.0,17.0,0.0
8934,677198524,42,1.0,17.0,0.0
8935,677198524,42,1.0,17.0,0.0
8936,677026147,42,0.0,16.0,4.0
8937,677026147,42,0.0,16.0,4.0
8938,677026147,42,0.0,16.0,4.0
8939,677026147,42,0.0,16.0,4.0
8940,677026147,42,1.0,17.0,1.0
8941,677026147,42,1.0,17.0,1.0
8942,677026147,42,1.0,17.0,1.0
8943,677026147,42,1.0,17.0,1.0
8944,676851516,42,0.0,17.0,4.0
8945,676851516,42,0.0,17.0,4.0
8946,676851516,42,0.0,17.0,4.0
8947,676851516,42,0.0,17.0,4.0
8948,676851516,42,1.0,16.0,0.0
8949,676851516,42,1.0,16.0,0.0
8950,676851516,42,1.0,16.0,0.0
8951,676851516,42,1.0,16.0,0.0
8952,1273706187,0,NA,NA,129.0
8953,1273706187,0,NA,NA,104.0
8954,1273706187,0,NA,NA,104.0
8955,1273706187,0,NA,NA,129.0
8956,1273706187,0,NA,NA,129.0
8957,1273706187,0,NA,NA,129.0
8958,1273706187,0,NA,NA,104.0
8959,1273706187,0,NA,NA,104.0
8960,1273539469,0,NA,NA,127.0
8961,1273539469,0,NA,NA,93.0
8962,1273539469,0,NA,NA,127.0
8963,1273539469,0,NA,NA,93.0
8964,1273539469,0,NA,NA,127.0
8965,1273539469,0,NA,NA,93.0
8966,1273539469,0,NA,NA,127.0
8967,1273539469,0,NA,NA,93.0
8968,1273468601,0,NA,NA,127.0
8969,1273468601,0,NA,NA,116.0
8970,1273468601,0,NA,NA,127.0
8971,1273468601,0,NA,NA,116.0
8972,1273468601,0,NA,NA,127.0
8973,1273468601,0,NA,NA,116.0
8974,1273468601,0,NA,NA,116.0
8975,1273468601,0,NA,NA,127.0
8976,1273404997,0,NA,NA,125.0
8977,1273404997,0,NA,NA,124.0
8978,1273404997,0,NA,NA,125.0
8979,1273404997,0,NA,NA,124.0
8980,1273404997,0,NA,NA,125.0
8981,1273404997,0,NA,NA,124.0
8982,1273404997,0,NA,NA,124.0
8983,1273404997,0,NA,NA,125.0
8984,1124516407,42,0.0,17.0,4.0
8985,1124516407,42,0.0,17.0,4.0
8986,1124516407,42,0.0,17.0,4.0
8987,1124516407,42,0.0,17.0,4.0
8988,1124516407,42,1.0,16.0,0.0
8989,1124516407,42,1.0,16.0,0.0
8990,1124516407,42,1.0,16.0,0.0
8991,1124516407,42,1.0,16.0,0.0
8992,1124476333,42,0.0,16.0,4.0
8993,1124476333,42,0.0,16.0,4.0
8994,1124476333,42,0.0,16.0,4.0
8995,1124476333,42,0.0,16.0,4.0
8996,1124476333,42,1.0,17.0,0.0
8997,1124476333,42,1.0,17.0,0.0
8998,1124476333,42,1.0,17.0,0.0
8999,1124476333,42,1.0,17.0,0.0
9000,1124429790,42,0.0,17.0,4.0
9001,1124429790,42,0.0,17.0,4.0
9002,1124429790,42,0.0,17.0,4.0
9003,1124429790,42,0.0,17.0,4.0
9004,1124429790,42,1.0,16.0,0.0
9005,1124429790,42,1.0,16.0,0.0
9006,1124429790,42,1.0,16.0,0.0
9007,1124429790,42,1.0,16.0,0.0
9008,1124387837,42,0.0,16.0,4.0
