,playersID,Ability,Character_Level,Grenade,KDA,Lightlevel,Melee,Super,assists,avg_score_per_life,deaths,efficiency,kills,score,Auto Rifle,Fusion Rifle,Grenade Launcher,Hand Cannon,Linear Fusion Rifle,Pulse Rifle,Rocket Launcher,Scout Rifle,Shotgun,Sidearm,Sniper Rifle,Submachine Gun,Sword,Trace Rifle
0,2305843009260297704,0.0,25.0,0.0,0.8,335.0,0.0,0.0,2.0,0.0,10.0,0.9,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2305843009260298385,0.0,25.0,1.0,0.653846153846,335.0,0.0,0.0,5.0,1.2142857142857142,13.0,0.846153846154,6.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2305843009260299207,0.0,25.0,4.0,2.85714285714,327.0,1.0,1.0,6.0,5.125,7.0,3.2857142857099997,17.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0
3,2305843009260300369,0.0,25.0,0.0,7.0,332.0,0.0,2.0,6.0,1.3333333333333333,2.0,8.5,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
4,2305843009260303777,0.0,20.0,0.0,1.5166666666649997,302.5,0.0,1.0,3.0,0.9318181818181818,6.5,1.7833333333349997,5.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,2305843009260303780,0.0,20.0,0.0,0.85,299.0,0.0,3.0,3.0,0.4545454545454545,10.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2305843009260306330,0.0,25.0,0.0,1.1818181818200002,331.0,1.0,2.0,8.0,2.083333333333333,11.0,1.54545454545,9.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
7,2305843009260306523,0.0,25.0,0.0,1.0,324.0,2.0,0.0,2.0,0.14285714285714285,6.0,1.16666666667,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,2305843009260307017,0.0,25.0,0.0,2.5,334.0,1.0,0.0,2.0,1.2,4.0,2.75,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
9,2305843009260307330,0.0,20.0,0.0,0.75,302.0,0.0,0.0,1.0,0.14285714285714285,6.0,0.833333333333,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2305843009260307806,0.0,25.0,1.0,0.5714285714289999,321.0,0.0,0.0,0.0,0.125,7.0,0.5714285714289999,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11,2305843009260308134,0.0,20.0,0.0,0.4375,288.0,0.0,0.0,3.0,0.0,8.0,0.625,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0
12,2305843009260309770,0.0,25.0,0.0,0.496527777778,330.0,0.0,0.0,1.5,0.0,8.5,0.5833333333335,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2305843009260310053,0.0,25.0,0.0,0.65,327.0,0.0,0.0,1.0,0.0,10.0,0.7,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
14,2305843009260310139,0.0,20.0,0.0,0.5,299.0,1.0,1.0,3.0,0.5833333333333334,11.0,0.636363636364,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2305843009260310771,0.0,25.0,2.0,0.833333333333,335.0,3.0,1.0,4.0,1.3846153846153846,12.0,1.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16,2305843009260315541,0.0,25.0,0.0,1.1142857142855,332.0,0.0,2.5,4.5,2.034090909090909,8.5,1.35,7.5,20.5,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2305843009260318144,0.0,20.0,0.0,0.40909090909100004,304.0,0.0,1.0,1.0,0.8333333333333334,11.0,0.45454545454499995,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2305843009260318397,0.0,20.0,0.0,3.125,302.0,1.0,0.0,5.0,0.8,4.0,3.75,10.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,2305843009260318462,0.0,20.0,1.0,2.7142857142900003,305.0,0.0,2.0,10.0,0.5,7.0,3.42857142857,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0
20,2305843009260318469,0.0,20.0,2.0,2.5,305.0,0.0,0.0,8.0,0.5714285714285714,6.0,3.16666666667,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,2305843009260319184,0.0,25.0,0.0,0.59375,329.0,0.0,0.0,3.0,1.1176470588235294,16.0,0.6875,8.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2305843009260319908,0.0,25.0,0.0,4.0,328.0,1.0,0.0,2.0,1.0,3.0,4.33333333333,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
23,2305843009260320685,0.0,25.0,0.0,0.5,335.0,0.0,0.0,4.0,0.07692307692307693,12.0,0.666666666667,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2305843009260320708,0.0,22.5,0.5,4.25,318.5,0.0,0.0,0.5,0.75,0.5,4.5,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,1.0,0.0,0.0
25,2305843009260321290,0.0,25.0,0.0,1.375,335.0,0.0,1.0,6.0,2.1111111111111107,8.0,1.75,8.0,19.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2305843009260323596,0.0,25.0,0.0,0.166666666667,331.0,0.0,0.0,0.0,0.0,6.0,0.166666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2305843009260324142,0.0,25.0,0.0,2.33333333333,316.0,0.0,0.0,2.0,1.0,3.0,2.66666666667,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0
28,2305843009260327948,0.0,25.0,0.0,1.3125,335.0,0.0,0.0,5.0,1.5555555555555556,8.0,1.625,8.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2305843009260328014,0.0,20.0,1.0,0.615384615385,305.0,0.0,1.0,4.0,1.4285714285714286,13.0,0.769230769231,6.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2305843009260328016,0.0,20.0,1.0,0.678571428571,305.0,0.0,1.0,1.0,1.7333333333333334,14.0,0.714285714286,9.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2305843009260332351,0.0,25.0,1.0,2.75,334.0,0.5,0.5,6.0,1.2,4.0,3.5,8.0,6.0,2.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
32,2305843009260333360,0.0,25.0,0.0,0.625,308.0,0.0,1.0,3.0,1.0,12.0,0.75,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,2305843009260334071,0.0,20.0,1.0,1.27777777778,305.0,1.0,2.0,1.0,0.5,9.0,1.33333333333,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
34,2305843009260334788,0.0,20.0,0.0,0.642857142857,302.0,0.0,0.0,1.0,0.125,7.0,0.714285714286,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2305843009260334835,0.0,25.0,0.0,1.3375,329.0,1.5,1.0,3.0,0.16666666666666666,4.5,1.65,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
36,2305843009260336348,0.0,20.0,2.0,3.375,299.0,1.0,0.0,3.0,1.2,4.0,3.75,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
37,2305843009260338246,0.0,25.0,0.0,0.75,335.0,0.0,1.0,1.0,1.0909090909090908,10.0,0.8,7.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2305843009260343865,0.0,20.0,0.0,0.416666666667,303.0,0.0,0.0,3.0,0.8571428571428571,6.0,0.666666666667,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,2305843009260344834,0.0,25.0,0.0,1.15,334.0,0.0,0.0,5.0,2.090909090909091,10.0,1.4,9.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
40,2305843009260348216,0.0,25.0,0.0,0.916666666667,330.0,0.0,0.0,1.0,0.42857142857142855,6.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,2305843009260348948,0.0,20.0,0.0,2.3125,290.0,1.0,3.0,5.0,1.6666666666666667,8.0,2.625,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0
42,2305843009260350116,0.0,21.0,0.0,2.6916666666660003,307.60000000000014,0.0,0.8000000000000003,5.400000000000002,0.9098412698412696,4.599999999999998,3.441666666667999,7.400000000000003,4.400000000000002,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,1.875,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,5.0
43,2305843009260350369,0.0,25.0,0.0,2.33333333333,325.0,0.0,1.0,2.0,0.8571428571428571,6.0,2.5,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
44,2305843009260350633,0.0,20.0,0.0,1.6666666666699999,291.0,0.0,1.0,0.0,0.8571428571428571,6.0,1.6666666666699999,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2305843009260352432,0.0,25.0,0.0,0.5,320.0,0.0,1.0,3.0,0.2857142857142857,13.0,0.615384615385,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2305843009260354951,0.0,20.0,1.0,0.6,303.0,1.0,1.0,2.0,0.09090909090909093,10.0,0.7,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,2305843009260356613,0.0,25.0,0.125,1.383680555555876,334.0,0.125,0.375,2.75,1.3333333333333328,5.75,1.8993055555556257,3.25,4.625,1.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0
48,2305843009260356620,0.0,20.0,2.0,1.78571428571,297.0,0.0,2.0,11.0,0.75,7.0,2.5714285714300003,7.0,6.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8,2.3333333333333335,0.0,0.0
49,2305843009260357176,0.0,25.0,0.0,1.1818181818200004,334.0,0.0,0.0,6.0,1.9166666666666665,11.0,1.4545454545500003,10.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,1.5,5.666666666666667,0.0,3.0,0.0,0.0
50,2305843009260359849,0.0,25.0,0.0,1.3,331.0,1.0,0.0,2.0,2.0,10.0,1.3999999999999997,12.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0
51,2305843009260359999,0.0,20.0,1.0,1.05,301.0,0.0,0.0,1.0,0.4545454545454545,10.0,1.1,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
52,2305843009260360457,0.0,20.0,0.0,0.9,293.0,0.0,1.0,2.0,1.4545454545454546,10.0,1.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
53,2305843009260360597,0.0,25.0,0.0,0.4,330.0,0.0,0.0,0.0,0.0,5.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,2305843009260362843,0.0,20.0,1.0,2.0,301.0,0.0,1.0,6.0,0.75,7.0,2.4285714285699997,11.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2305843009260363115,0.0,20.0,1.0,1.4375,302.0,0.0,0.0,7.0,0.6666666666666666,8.0,1.875,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2305843009260363736,0.0,20.0,0.0,0.28571428571400004,282.0,0.0,0.0,2.0,0.125,7.0,0.428571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2305843009260369082,0.0,25.0,0.0,0.35,335.0,1.0,0.0,3.0,0.0,10.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2305843009260370750,0.0,20.0,1.0,0.5909090909090001,298.0,0.0,0.0,3.0,0.0,11.0,0.7272727272730001,5.0,0.0,82.33333333333333,21.5,0.0,0.0,0.0,3.3333333333333335,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2305843009260372758,0.0,25.0,1.0,2.16666666667,330.0,2.0,0.0,4.0,0.5714285714285714,6.0,2.5,11.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0
60,2305843009260372821,0.0,25.0,0.3333333333333333,1.8,335.0,0.6666666666666666,0.3333333333333333,6.333333333333333,2.9225589225589226,9.333333333333334,2.141666666666666,13.666666666666666,30.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2305843009260373397,0.0,20.0,0.0,10.5,301.0,0.0,0.0,1.0,3.0,1.0,11.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
62,2305843009260375606,0.0,25.0,0.0,0.277777777778,322.0,0.0,0.0,1.0,0.0,9.0,0.33333333333299997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
63,2305843009260377836,0.0,25.0,0.0,0.75,335.0,0.0,0.0,6.0,0.15384615384615385,12.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2305843009260378542,0.0,25.0,0.0,7.246031746033335,332.66666666666674,1.0,1.0,3.666666666666666,2.0833333333333335,3.333333333333334,8.063492063490001,11.666666666666664,5.333333333333332,0.0,0.0,1.3999999999999997,0.0,0.0,4.108333333333333,3.5,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0
65,2305843009260379398,0.0,25.0,0.0,0.529411764706,330.0,0.0,1.0,6.0,0.9444444444444443,17.0,0.705882352941,6.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2305843009260381605,0.0,25.0,0.0,1.0,330.0,0.0,1.0,2.0,0.75,7.0,1.14285714286,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
67,2305843009260383783,0.0,25.0,1.0,0.7727272727269999,332.0,1.0,1.0,3.0,0.8333333333333334,11.0,0.909090909091,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
68,2305843009260386813,0.0,20.0,0.0,0.714285714286,288.0,3.0,1.0,4.0,0.8,14.0,0.8571428571430001,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2305843009260392159,0.0,20.0,0.0,1.57142857143,287.0,0.0,1.0,4.0,0.75,7.0,1.8571428571400002,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2305843009260392360,0.0,25.0,0.0,0.318181818182,335.0,0.0,0.0,1.0,0.08333333333333333,11.0,0.363636363636,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,2305843009260399314,0.0,25.0,1.0,1.53333333333,334.0,0.0,1.0,4.0,2.625,15.0,1.6666666666699999,21.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2305843009260399664,0.0,20.0,0.0,0.541666666667,284.0,0.0,0.0,3.0,1.0,12.0,0.666666666667,5.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2305843009260400017,0.0,20.0,3.0,1.5625,291.0,0.0,0.0,3.0,0.4444444444444444,8.0,1.75,11.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2305843009260400594,0.0,25.0,0.0,0.75,309.0,0.0,0.0,3.0,0.14285714285714285,6.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2305843009260404163,0.0,20.0,0.0,0.33333333333299997,293.0,0.0,0.0,2.0,0.0,6.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2305843009260407926,0.0,20.0,3.0,14.5,303.0,0.0,3.0,3.0,4.0,0.0,16.0,13.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2305843009260408703,0.0,20.0,0.0,1.33333333333,305.0,1.0,1.0,2.0,1.5384615384615383,12.0,1.4166666666699999,15.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2305843009260411263,0.0,20.0,1.0,0.9,273.0,2.0,2.0,2.0,0.09523809523809523,20.0,0.95,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
80,2305843009260413732,0.0,20.0,1.0,1.125,304.0,0.0,0.0,1.0,0.7692307692307693,12.0,1.16666666667,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
81,2305843009260420761,0.0,20.0,0.0,0.25,305.0,0.0,0.0,1.0,0.0,6.0,0.33333333333299997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2305843009260421089,0.0,20.0,1.0,0.730769230769,298.0,1.0,0.0,3.0,1.0,13.0,0.846153846154,8.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
83,2305843009260421408,0.0,25.0,0.0,2.0625,335.0,3.0,2.0,7.0,4.111111111111111,8.0,2.5,13.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84,2305843009260421693,0.0,20.0,0.0,0.958333333333,0.0,0.0,1.0,1.0,1.4615384615384617,12.0,1.0,11.0,19.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2305843009260425938,0.0,25.0,0.0,0.714285714286,335.0,0.0,0.0,0.0,0.125,7.0,0.714285714286,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86,2305843009260427515,0.0,20.0,0.0,10.0,305.0,0.0,1.0,4.0,3.0,1.0,12.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2305843009260428651,0.0,25.0,1.0,0.85,335.0,0.0,2.0,1.0,0.0,10.0,0.9,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2305843009260429779,0.0,25.0,1.0,2.125,333.0,1.0,1.0,1.0,0.0,4.0,2.25,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2305843009260436542,0.0,25.0,0.0,0.25,327.0,0.0,0.0,2.0,0.0,12.0,0.33333333333299997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2305843009260439835,0.0,25.0,0.0,0.46428571428599996,0.0,0.0,0.0,3.0,0.8,14.0,0.5714285714289999,5.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2305843009260440002,0.0,20.0,1.0,2.3,293.0,0.0,0.0,10.0,0.3636363636363637,10.0,2.7999999999999994,18.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0
92,2305843009260443541,0.0,20.0,0.0,1.1875,301.0,1.0,0.0,3.0,2.2222222222222223,8.0,1.375,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
93,2305843009260444071,0.0,20.0,0.0,1.0,285.0,0.0,0.0,2.0,0.4545454545454544,10.0,1.1,9.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
94,2305843009260445960,0.0,20.0,1.0,1.55555555556,0.0,0.0,1.0,10.0,1.9000000000000001,9.0,2.111111111109999,9.0,19.0,0.0,16.0,0.0,11.5,0.0,0.0,0.0,43.5,0.0,0.0,0.0,12.0,2.0,0.0
95,2305843009260446270,0.0,20.0,1.0,0.75,303.0,0.0,0.0,1.0,0.0,6.0,0.833333333333,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2305843009260448343,0.0,20.0,0.20000000000000007,2.265,279.0,0.0,0.20000000000000007,2.399999999999999,1.0844444444444443,4.599999999999998,2.623333333334001,7.1999999999999975,5.200000000000001,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.25,1.75,0.0,2.0,0.0,0.0,0.0,0.0
97,2305843009260451177,0.0,25.0,0.0,0.75,332.0,0.0,0.0,1.0,0.0,6.0,0.833333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2305843009260454721,0.0,25.0,1.0,1.8,334.0,0.0,1.0,2.0,1.0,5.0,2.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
99,2305843009260455897,0.0,25.0,0.0,0.611111111111,319.0,0.0,0.0,3.0,0.4,9.0,0.777777777778,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
100,2305843009260456584,0.0,25.0,0.0,1.6875,332.0,0.0,0.0,5.0,0.2222222222222222,8.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0
101,2305843009260458365,0.0,20.0,1.0,1.23076923077,304.0,0.0,3.0,4.0,0.2857142857142857,13.0,1.3846153846200002,14.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2305843009260459033,0.0,20.0,2.0,0.958333333333,291.0,0.0,0.0,9.0,0.3076923076923077,12.0,1.33333333333,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2305843009260459435,0.0,25.0,0.0,0.6875,335.0,0.0,0.0,4.0,1.1764705882352942,16.0,0.8125,9.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
104,2305843009260461547,0.0,20.0,0.0,0.38461538461499994,282.0,0.0,0.0,2.0,0.0,13.0,0.46153846153800004,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2305843009260462522,0.0,25.0,0.0,0.714285714286,335.0,0.0,0.0,4.0,0.25,7.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2305843009260466829,0.0,20.0,1.0,0.363636363636,305.0,0.0,0.0,0.0,0.0,11.0,0.363636363636,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2305843009260472941,0.0,25.0,0.0,0.40909090909100004,332.0,0.0,0.0,5.0,0.0,11.0,0.636363636364,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2305843009260473288,0.0,20.0,0.0,1.0714285714299998,297.0,0.0,1.0,5.0,0.75,7.0,1.42857142857,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
109,2305843009260473349,0.0,25.0,1.0,1.2,334.0,0.0,0.0,2.0,1.6875,15.0,1.2666666666700002,17.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
